# strain(%), energy_raw(eV), energy(eV)
0.65840000 -22366.93371486 0.17756814
0.65880000 -22366.93271718 0.17777550
0.65920000 -22366.93172143 0.17798045
0.65960000 -22366.93073380 0.17817680
0.66000000 -22366.92973831 0.17838052
0.66040000 -22366.92876865 0.17855795
0.66080000 -22366.92773729 0.17879659
0.66120000 -22366.92675988 0.17898079
0.66160000 -22366.92575105 0.17919595
0.66200000 -22366.92473719 0.17941565
0.66240000 -22366.92375786 0.17960033
0.66280000 -22366.92275878 0.17980429
0.66320000 -22366.92175056 0.18001692
0.66360000 -22366.92074937 0.18022203
0.66400000 -22366.91976341 0.18041143
0.66440000 -22366.91878568 0.18059212
0.66480000 -22366.91776751 0.18081277
0.66520000 -22366.91676002 0.18102226
0.66560000 -22366.91576642 0.18121738
0.66600000 -22366.91473979 0.18144505
0.66640000 -22366.91371123 0.18167416
0.66680000 -22366.91274268 0.18184280
0.66720000 -22366.91173727 0.18204781
0.66760000 -22366.91073626 0.18224794
0.66800000 -22366.90974046 0.18244237
0.66840000 -22366.90872689 0.18265411
0.66880000 -22366.90771095 0.18286773
0.66920000 -22366.90670210 0.18307378
0.66960000 -22366.90570797 0.18326463
0.67000000 -22366.90468250 0.18348633
0.67040000 -22366.90367742 0.18368718
0.67080000 -22366.90266500 0.18389488
0.67120000 -22366.90166825 0.18408642
0.67160000 -22366.90065538 0.18429362
0.67200000 -22366.89966514 0.18447769
0.67240000 -22366.89861017 0.18472602
0.67280000 -22366.89761201 0.18491706
0.67320000 -22366.89659639 0.18512509
0.67360000 -22366.89557665 0.18533675
0.67400000 -22366.89455821 0.18554662
0.67440000 -22366.89356094 0.18573486
0.67480000 -22366.89248816 0.18599812
0.67520000 -22366.89152887 0.18614740
0.67560000 -22366.89049064 0.18637516
0.67600000 -22366.88947829 0.18657655
0.67640000 -22366.88843857 0.18680483
0.67680000 -22366.88744795 0.18698353
0.67720000 -22366.88641610 0.18720298
0.67760000 -22366.88542646 0.18737974
0.67800000 -22366.88438663 0.18760621
0.67840000 -22366.88336746 0.18781153
0.67880000 -22366.88233728 0.18802740
0.67920000 -22366.88132483 0.18822505
0.67960000 -22366.88029327 0.18844133
0.68000000 -22366.87926709 0.18865175
0.68040000 -22366.87824779 0.18885481
0.68080000 -22366.87722333 0.18906255
0.68120000 -22366.87617353 0.18929514
0.68160000 -22366.87518115 0.18946985
0.68200000 -22366.87415383 0.18967901
0.68240000 -22366.87310476 0.18990944
0.68280000 -22366.87207697 0.19011811
0.68320000 -22366.87107577 0.19029970
0.68360000 -22366.87000686 0.19054854
0.68400000 -22366.86896719 0.19076765
0.68440000 -22366.86798256 0.19093124
0.68480000 -22366.86696428 0.19112799
0.68520000 -22366.86591512 0.19135515
0.68560000 -22366.86486559 0.19158220
0.68600000 -22366.86385872 0.19176612
0.68640000 -22366.86280069 0.19200071
0.68680000 -22366.86178282 0.19219466
0.68720000 -22366.86075179 0.19240129
0.68760000 -22366.85971395 0.19261425
0.68800000 -22366.85867710 0.19282574
0.68840000 -22366.85764610 0.19303089
0.68880000 -22366.85660180 0.19324888
0.68920000 -22366.85557749 0.19344639
0.68960000 -22366.85454804 0.19364856
0.69000000 -22366.85349236 0.19387647
0.69040000 -22366.85243569 0.19410491
0.69080000 -22366.85142072 0.19429116
0.69120000 -22366.85034794 0.19453474
0.69160000 -22366.84936089 0.19469211
0.69200000 -22366.84829652 0.19492632
0.69240000 -22366.84726895 0.19512325
0.69280000 -22366.84624170 0.19531938
0.69320000 -22366.84517402 0.19555546
0.69360000 -22366.84415441 0.19574299
0.69400000 -22366.84309007 0.19597477
0.69440000 -22366.84206725 0.19616455
