# strain(%), energy_raw(eV), energy(eV)
0.55640000 -22367.16454957 0.13259783
0.55680000 -22367.16372575 0.13275373
0.55720000 -22367.16284557 0.13296550
0.55760000 -22367.16200461 0.13313759
0.55800000 -22367.16116091 0.13331193
0.55840000 -22367.16030998 0.13349302
0.55880000 -22367.15947161 0.13366107
0.55920000 -22367.15861036 0.13385152
0.55960000 -22367.15777710 0.13401350
0.56000000 -22367.15690125 0.13421759
0.56040000 -22367.15606569 0.13438090
0.56080000 -22367.15522360 0.13455028
0.56120000 -22367.15434677 0.13475391
0.56160000 -22367.15349593 0.13493107
0.56200000 -22367.15264499 0.13510785
0.56240000 -22367.15175502 0.13532318
0.56280000 -22367.15093100 0.13547208
0.56320000 -22367.15005811 0.13566937
0.56360000 -22367.14922450 0.13582690
0.56400000 -22367.14835232 0.13602252
0.56440000 -22367.14752669 0.13617111
0.56480000 -22367.14662847 0.13639181
0.56520000 -22367.14578100 0.13656128
0.56560000 -22367.14489986 0.13676394
0.56600000 -22367.14406317 0.13692167
0.56640000 -22367.14321535 0.13709005
0.56680000 -22367.14235741 0.13726807
0.56720000 -22367.14149574 0.13744934
0.56760000 -22367.14063199 0.13763221
0.56800000 -22367.13976136 0.13782148
0.56840000 -22367.13888572 0.13801528
0.56880000 -22367.13801332 0.13820536
0.56920000 -22367.13716489 0.13837099
0.56960000 -22367.13631033 0.13854227
0.57000000 -22367.13543121 0.13873763
0.57040000 -22367.13455526 0.13892934
0.57080000 -22367.13368518 0.13911470
0.57120000 -22367.13280096 0.13931372
0.57160000 -22367.13196025 0.13946875
0.57200000 -22367.13107976 0.13966308
0.57240000 -22367.13020648 0.13984972
0.57280000 -22367.12932810 0.14004098
0.57320000 -22367.12845351 0.14022796
0.57360000 -22367.12756245 0.14043095
0.57400000 -22367.12672044 0.14058440
0.57440000 -22367.12584748 0.14076832
0.57480000 -22367.12497471 0.14095157
0.57520000 -22367.12409727 0.14113901
0.57560000 -22367.12321879 0.14132701
0.57600000 -22367.12235824 0.14149660
0.57640000 -22367.12150449 0.14165891
0.57680000 -22367.12059182 0.14187966
0.57720000 -22367.11973126 0.14204781
0.57760000 -22367.11884171 0.14224449
0.57800000 -22367.11795823 0.14243461
0.57840000 -22367.11708927 0.14260973
0.57880000 -22367.11620092 0.14280375
0.57920000 -22367.11532235 0.14298753
0.57960000 -22367.11443093 0.14318366
0.58000000 -22367.11353877 0.14338006
0.58040000 -22367.11263507 0.14358753
0.58080000 -22367.11178374 0.14374213
0.58120000 -22367.11091621 0.14391247
0.58160000 -22367.11001160 0.14411940
0.58200000 -22367.10912018 0.14431266
0.58240000 -22367.10824128 0.14449292
0.58280000 -22367.10735729 0.14467779
0.58320000 -22367.10645469 0.14488079
0.58360000 -22367.10557374 0.14506165
0.58400000 -22367.10466962 0.14526522
0.58440000 -22367.10383242 0.14540138
0.58480000 -22367.10291409 0.14561819
0.58520000 -22367.10201728 0.14581300
0.58560000 -22367.10111339 0.14601441
0.58600000 -22367.10024591 0.14617893
0.58640000 -22367.09933262 0.14638878
0.58680000 -22367.09846225 0.14655522
0.58720000 -22367.09755321 0.14675987
0.58760000 -22367.09667547 0.14693273
0.58800000 -22367.09577140 0.14713144
0.58840000 -22367.09488810 0.14730890
0.58880000 -22367.09398390 0.14750678
0.58920000 -22367.09308261 0.14770127
0.58960000 -22367.09219194 0.14788466
0.59000000 -22367.09128985 0.14807898
0.59040000 -22367.09039039 0.14827021
0.59080000 -22367.08948136 0.14847052
0.59120000 -22367.08858781 0.14865486
0.59160000 -22367.08766279 0.14887021
0.59200000 -22367.08681890 0.14900394
0.59240000 -22367.08588648 0.14922572
0.59280000 -22367.08499475 0.14940633
0.59320000 -22367.08406822 0.14962125
0.59360000 -22367.08316778 0.14980962
0.59400000 -22367.08224254 0.15002230
0.59440000 -22367.08137665 0.15017514
0.59480000 -22367.08046046 0.15037782
0.59520000 -22367.07954576 0.15057851
0.59560000 -22367.07866979 0.15074001
0.59600000 -22367.07775940 0.15093544
0.59640000 -22367.07683325 0.15114615
0.59680000 -22367.07591885 0.15134463
0.59720000 -22367.07503545 0.15151163
0.59760000 -22367.07412167 0.15170853
0.59800000 -22367.07321338 0.15189945
0.59840000 -22367.07230684 0.15208816
0.59880000 -22367.07138404 0.15229264
0.59920000 -22367.07049266 0.15246522
0.59960000 -22367.06955588 0.15268272
0.60000000 -22367.06866781 0.15285103
0.60040000 -22367.06775600 0.15304260
0.60080000 -22367.06684873 0.15322915
0.60120000 -22367.06592128 0.15343540
0.60160000 -22367.06499738 0.15363762
0.60200000 -22367.06408510 0.15382773
0.60240000 -22367.06314523 0.15404497
0.60280000 -22367.06225556 0.15421152
0.60320000 -22367.06135368 0.15438980
0.60360000 -22367.06041200 0.15460740
