# strain(%), strain_el(%), stress(GPa)
0.31000000 0.30682822 0.23799647
0.31040000 0.30744884 0.23847766
0.31080000 0.30816423 0.23903233
0.31120000 0.30873095 0.23947173
0.31160000 0.30935773 0.23995770
0.31200000 0.30959718 0.24014335
0.31240000 0.30987709 0.24036037
0.31280000 0.30963654 0.24017387
0.31320000 0.31021340 0.24062113
0.31360000 0.31060156 0.24092208
0.31400000 0.31124545 0.24142132
0.31440000 0.31192799 0.24195051
0.31480000 0.31266158 0.24251930
0.31520000 0.31278310 0.24261351
0.31560000 0.31295957 0.24275034
0.31600000 0.31313764 0.24288840
0.31640000 0.31363494 0.24327397
0.31680000 0.31397417 0.24353699
0.31720000 0.31443885 0.24389727
0.31760000 0.31520553 0.24449171
0.31800000 0.31546113 0.24468988
0.31840000 0.31590377 0.24503308
0.31880000 0.31615390 0.24522702
0.31920000 0.31637029 0.24539479
0.31960000 0.31642152 0.24543451
0.32000000 0.31700740 0.24588877
0.32040000 0.31785179 0.24654345
0.32080000 0.31847667 0.24702794
0.32120000 0.31884276 0.24731178
0.32160000 0.31903420 0.24746021
0.32200000 0.31968578 0.24796541
0.32240000 0.31981706 0.24806720
0.32280000 0.31980495 0.24805781
0.32320000 0.32031448 0.24845287
0.32360000 0.32074552 0.24878706
0.32400000 0.32113704 0.24909063
0.32440000 0.32166258 0.24949809
0.32480000 0.32192236 0.24969952
0.32520000 0.32234715 0.25002887
0.32560000 0.32283429 0.25040656
0.32600000 0.32311540 0.25062452
0.32640000 0.32341600 0.25085759
0.32680000 0.32366657 0.25105186
0.32720000 0.32417769 0.25144816
0.32760000 0.32488842 0.25199921
0.32800000 0.32537003 0.25237262
0.32840000 0.32581110 0.25271459
0.32880000 0.32619773 0.25301437
0.32920000 0.32647551 0.25322974
0.32960000 0.32695647 0.25360264
0.33000000 0.32744391 0.25398057
0.33040000 0.32783152 0.25428110
0.33080000 0.32807047 0.25446637
0.33120000 0.32840274 0.25472399
0.33160000 0.32871065 0.25496272
0.33200000 0.32927792 0.25540255
0.33240000 0.32976233 0.25577813
0.33280000 0.32998247 0.25594881
0.33320000 0.33011956 0.25605510
0.33360000 0.33048646 0.25633957
0.33400000 0.33089023 0.25665263
0.33440000 0.33143305 0.25707350
0.33480000 0.33200347 0.25751577
0.33520000 0.33242844 0.25784526
0.33560000 0.33298855 0.25827954
0.33600000 0.33314021 0.25839713
0.33640000 0.33289944 0.25821045
0.33680000 0.33309765 0.25836413
0.33720000 0.33385041 0.25894777
0.33760000 0.33488142 0.25974715
0.33800000 0.33548084 0.26021190
0.33840000 0.33568991 0.26037400
0.33880000 0.33605416 0.26065641
0.33920000 0.33627630 0.26082865
0.33960000 0.33636727 0.26089918
0.34000000 0.33672888 0.26117955
0.34040000 0.33732368 0.26164072
0.34080000 0.33768191 0.26191847
0.34120000 0.33819340 0.26231505
0.34160000 0.33909988 0.26301788
0.34200000 0.33930073 0.26317360
0.34240000 0.33922524 0.26311507
0.34280000 0.33937090 0.26322800
0.34320000 0.33977527 0.26354153
0.34360000 0.34022184 0.26388777
0.34400000 0.34141569 0.26481341
0.34440000 0.34170267 0.26503591
0.34480000 0.34210260 0.26534599
0.34520000 0.34251502 0.26566575
0.34560000 0.34295126 0.26600399
0.34600000 0.34302820 0.26606364
0.34640000 0.34304781 0.26607885
0.34680000 0.34326767 0.26624931
0.34720000 0.34398767 0.26680755
0.34760000 0.34818005 0.27005806
0.34800000 0.34876703 0.27051317
0.34840000 0.34918862 0.27084004
0.34880000 0.34932519 0.27094593
0.34920000 0.34605356 0.26840932
0.34960000 0.34653764 0.26878464
0.35000000 0.34691539 0.26907752
0.35040000 0.34706087 0.26919032
0.35080000 0.34762017 0.26962397
0.35120000 0.34824888 0.27011143
0.35160000 0.34826271 0.27012215
0.35200000 0.34867750 0.27044375
0.35240000 0.34879698 0.27053639
0.35280000 0.34967736 0.27121898
0.35320000 0.35040797 0.27178545
0.35360000 0.35090822 0.27217331
0.35400000 0.35101082 0.27225286
0.35440000 0.35137113 0.27253222
0.35480000 0.35178246 0.27285114
0.35520000 0.35161935 0.27272468
0.35560000 0.35193048 0.27296591
0.35600000 0.35248870 0.27339871
0.35640000 0.35296341 0.27376678
0.35680000 0.35380904 0.27442242
0.35720000 0.34989545 0.27138808
0.35760000 0.34979113 0.27130719
0.35800000 0.35006153 0.27151684
0.35840000 0.35077549 0.27207040
0.35880000 0.35284163 0.27367235
0.35920000 0.35637278 0.27641018
0.35960000 0.35677978 0.27672575
0.36000000 0.35698717 0.27688655
0.36040000 0.35710363 0.27697684
0.36080000 0.35750664 0.27728931
0.36120000 0.35836200 0.27795250
0.36160000 0.35447294 0.27493717
0.36200000 0.35430608 0.27480779
0.36240000 0.35447605 0.27493958
0.36280000 0.35563757 0.27584015
0.36320000 0.36004489 0.27925731
0.36360000 0.36059659 0.27968506
0.36400000 0.36093228 0.27994533
0.36440000 0.36134224 0.28026319
0.36480000 0.36193196 0.28072042
0.36520000 0.36221834 0.28094246
0.36560000 0.36237394 0.28106310
0.36600000 0.36251161 0.28116985
0.36640000 0.36303286 0.28157399
0.36680000 0.36366675 0.28206547
0.36720000 0.36395971 0.28229261
0.36760000 0.36436727 0.28260860
0.36800000 0.36484659 0.28298024
0.36840000 0.36565161 0.28360440
0.36880000 0.36582536 0.28373912
0.36920000 0.36616740 0.28400432
0.36960000 0.36665339 0.28438112
0.37000000 0.36715918 0.28477327
0.37040000 0.36742699 0.28498092
0.37080000 0.36731369 0.28489307
0.37120000 0.36732844 0.28490451
0.37160000 0.36786941 0.28532394
0.37200000 0.36838979 0.28572741
0.37240000 0.36918987 0.28634774
0.37280000 0.36965597 0.28670913
0.37320000 0.36997150 0.28695377
0.37360000 0.37042919 0.28730864
0.37400000 0.37101477 0.28776265
0.37440000 0.37151246 0.28814854
0.37480000 0.37157215 0.28819482
0.37520000 0.37160830 0.28822284
0.37560000 0.37201868 0.28854103
0.37600000 0.37260123 0.28899270
0.37640000 0.37298180 0.28928777
0.37680000 0.37362840 0.28978910
0.37720000 0.37420241 0.29023415
0.37760000 0.37453438 0.29049154
0.37800000 0.37477820 0.29068058
0.37840000 0.37508602 0.29091925
0.37880000 0.37509042 0.29092266
0.37920000 0.37542838 0.29118469
0.37960000 0.37617897 0.29176665
0.38000000 0.37679799 0.29224660
0.38040000 0.37733120 0.29266001
0.38080000 0.37743721 0.29274221
0.38120000 0.37804671 0.29321478
0.38160000 0.37830934 0.29341840
0.38200000 0.37814078 0.29328771
0.38240000 0.37835017 0.29345006
0.38280000 0.37888998 0.29386860
0.38320000 0.37977336 0.29455351
0.38360000 0.38056120 0.29516435
0.38400000 0.38118882 0.29565097
0.38440000 0.38143150 0.29583913
0.38480000 0.38159107 0.29596285
0.38520000 0.38092975 0.29545010
0.38560000 0.38124882 0.29569749
0.38600000 0.38199512 0.29627613
0.38640000 0.38295994 0.29702419
0.38680000 0.38390239 0.29775490
0.38720000 0.38391922 0.29776795
0.38760000 0.38426764 0.29803809
0.38800000 0.38435496 0.29810579
0.38840000 0.38453534 0.29824565
0.38880000 0.38476419 0.29842309
0.38920000 0.38576360 0.29919796
0.38960000 0.38641436 0.29970252
0.39000000 0.38690224 0.30008079
0.39040000 0.38744265 0.30049980
0.39080000 0.38701516 0.30016834
0.39120000 0.38717620 0.30029320
0.39160000 0.38744131 0.30049875
0.39200000 0.38778465 0.30076496
0.39240000 0.38883316 0.30157791
0.39280000 0.38928815 0.30193068
0.39320000 0.38969363 0.30224506
0.39360000 0.38994271 0.30243818
0.39400000 0.39000007 0.30248265
0.39440000 0.39034554 0.30275051
0.39480000 0.39087090 0.30315784
0.39520000 0.39112000 0.30335098
0.39560000 0.39211841 0.30412508
0.39600000 0.39298176 0.30479447
0.39640000 0.39324411 0.30499788
0.39680000 0.39286333 0.30470264
0.39720000 0.38796515 0.30090491
0.39760000 0.38746231 0.30051504
0.39800000 0.38807719 0.30099178
0.39840000 0.38900663 0.30171241
0.39880000 0.39578873 0.30697081
0.39920000 0.39596575 0.30710807
0.39960000 0.39666452 0.30764985
0.40000000 0.39659773 0.30759806
0.40040000 0.39652292 0.30754006
0.40080000 0.39104840 0.30329547
0.40120000 0.39128918 0.30348215
0.40160000 0.39166047 0.30377002
0.40200000 0.39273490 0.30460307
0.40240000 0.39320658 0.30496878
0.40280000 0.39308698 0.30487605
0.40320000 0.39958172 0.30991166
0.40360000 0.40013629 0.31034164
0.40400000 0.40049519 0.31061991
0.40440000 0.40041009 0.31055392
0.40480000 0.40066807 0.31075394
0.40520000 0.40088979 0.31092585
0.40560000 0.40150028 0.31139919
0.40600000 0.40246019 0.31214344
0.40640000 0.40280850 0.31241350
0.40680000 0.40343638 0.31290031
0.40720000 0.40411796 0.31342877
0.40760000 0.40388986 0.31325192
0.40800000 0.40378288 0.31316898
0.40840000 0.40428295 0.31355670
0.40880000 0.40103446 0.31103802
0.40920000 0.40040403 0.31054922
0.40960000 0.40029181 0.31046222
0.41000000 0.40062506 0.31072060
0.41040000 0.40132626 0.31126427
0.41080000 0.40201114 0.31179528
0.41120000 0.40747364 0.31603055
0.41160000 0.40744330 0.31600703
0.41200000 0.40760839 0.31613503
0.41240000 0.40795641 0.31640486
0.41280000 0.40569681 0.31465291
0.41320000 0.40365851 0.31307254
0.41360000 0.40405696 0.31338147
0.41400000 0.40466251 0.31385098
0.41440000 0.40455228 0.31376552
0.41480000 0.41095286 0.31872812
0.41520000 0.41111266 0.31885202
0.41560000 0.41130584 0.31900180
0.41600000 0.41167335 0.31928674
0.41640000 0.41233666 0.31980103
0.41680000 0.41315706 0.32043712
0.41720000 0.40754837 0.31608850
0.41760000 0.40823687 0.31662232
0.41800000 0.40870967 0.31698889
0.41840000 0.41137938 0.31905881
0.41880000 0.41449912 0.32147766
0.41920000 0.41505129 0.32190578
0.41960000 0.41579162 0.32247979
0.42000000 0.41615353 0.32276039
0.42040000 0.41060639 0.31845949
0.42080000 0.41192055 0.31947841
0.42120000 0.41132624 0.31901762
0.42160000 0.41099561 0.31876127
0.42200000 0.41133122 0.31902148
0.42240000 0.41197141 0.31951784
0.42280000 0.41260085 0.32000587
0.42320000 0.41402713 0.32111172
0.42360000 0.41992708 0.32568616
0.42400000 0.42051176 0.32613949
0.42440000 0.42008327 0.32580727
0.42480000 0.42031525 0.32598712
0.42520000 0.41500632 0.32187092
0.42560000 0.41581101 0.32249482
0.42600000 0.41615202 0.32275922
0.42640000 0.41637715 0.32293377
0.42680000 0.41696698 0.32339108
0.42720000 0.41747133 0.32378213
0.42760000 0.41758104 0.32386719
0.42800000 0.41779867 0.32403593
0.42840000 0.41813636 0.32429775
0.42880000 0.41835487 0.32446717
0.42920000 0.41875785 0.32477961
0.42960000 0.41940423 0.32528078
0.43000000 0.41956179 0.32540294
0.43040000 0.42006234 0.32579103
0.43080000 0.42025953 0.32594392
0.43120000 0.42055068 0.32616966
0.43160000 0.42114879 0.32663340
0.43200000 0.42222879 0.32747077
0.43240000 0.42862790 0.33243223
0.43280000 0.42923023 0.33289924
0.43320000 0.42965799 0.33323090
0.43360000 0.43006848 0.33354916
0.43400000 0.43011896 0.33358830
0.43440000 0.42993085 0.33344245
0.43480000 0.43025988 0.33369756
0.43520000 0.43068135 0.33402434
0.43560000 0.43106135 0.33431897
0.43600000 0.43173952 0.33484478
0.43640000 0.43248404 0.33542203
0.43680000 0.43297140 0.33579990
0.43720000 0.43329403 0.33605005
0.43760000 0.43368555 0.33635361
0.43800000 0.42804812 0.33198270
0.43840000 0.42843614 0.33228355
0.43880000 0.42245600 0.32764692
0.43880000 0.42245600 0.32764692
0.43840000 0.42228881 0.32751730
0.43800000 0.42247259 0.32765979
0.43760000 0.42179141 0.32713165
0.43720000 0.42127264 0.32672942
0.43680000 0.42305348 0.32811017
0.43640000 0.42249931 0.32768051
0.43600000 0.42193685 0.32724441
0.43560000 0.41643992 0.32298244
0.43520000 0.41632114 0.32289034
0.43480000 0.41571190 0.32241798
0.43440000 0.41577208 0.32246464
0.43400000 0.41546390 0.32222570
0.43360000 0.41512420 0.32196232
0.43320000 0.41944899 0.32531548
0.43280000 0.41831125 0.32443335
0.43240000 0.41825365 0.32438869
0.43200000 0.41307364 0.32037244
0.43160000 0.41233681 0.31980115
0.43120000 0.41224834 0.31973255
0.43080000 0.41208562 0.31960639
0.43040000 0.41213458 0.31964435
0.43000000 0.41626909 0.32284999
0.42960000 0.41575910 0.32245458
0.42920000 0.41528578 0.32208759
0.42880000 0.40975035 0.31779577
0.42840000 0.40931702 0.31745980
0.42800000 0.40911120 0.31730021
0.42760000 0.40902113 0.31723038
0.42720000 0.41338647 0.32061499
0.42680000 0.41299260 0.32030960
0.42640000 0.41090426 0.31869044
0.42600000 0.40609705 0.31496324
0.42560000 0.40502822 0.31413453
0.42520000 0.40463363 0.31382859
0.42480000 0.40629976 0.31512041
0.42440000 0.40579670 0.31473036
0.42400000 0.41003208 0.31801421
0.42360000 0.41004115 0.31802124
0.42320000 0.40963850 0.31770905
0.42280000 0.40891138 0.31714529
0.42240000 0.40709003 0.31573312
0.42200000 0.40197499 0.31176725
0.42160000 0.40367016 0.31308158
0.42120000 0.40292134 0.31250099
0.42080000 0.40208336 0.31185127
0.42040000 0.40209148 0.31185757
0.42000000 0.40402038 0.31335312
0.41960000 0.40611865 0.31497998
0.41920000 0.40537583 0.31440405
0.41880000 0.40497990 0.31409706
0.41840000 0.40461609 0.31381499
0.41800000 0.40404872 0.31337509
0.41760000 0.39930702 0.30969867
0.41720000 0.39929116 0.30968638
0.41680000 0.39904755 0.30949750
0.41640000 0.39821938 0.30885539
0.41600000 0.39782378 0.30854867
0.41560000 0.40190115 0.31171000
0.41520000 0.40131622 0.31125648
0.41480000 0.40068520 0.31076723
0.41440000 0.39996027 0.31020516
0.41400000 0.39992583 0.31017846
0.41360000 0.39528535 0.30658052
0.41320000 0.39504308 0.30639269
0.41280000 0.39488174 0.30626759
0.41240000 0.39873564 0.30925566
0.41200000 0.39808460 0.30875089
0.41160000 0.39746312 0.30826903
0.41120000 0.39740632 0.30822500
0.41080000 0.39720639 0.30806998
0.41040000 0.39200361 0.30403607
0.41000000 0.39166205 0.30377125
0.40960000 0.39177327 0.30385748
0.40920000 0.39248185 0.30440687
0.40880000 0.39527600 0.30657328
0.40840000 0.39473454 0.30615346
0.40800000 0.39440669 0.30589927
0.40760000 0.39389976 0.30550623
0.40720000 0.39323601 0.30499160
0.40680000 0.39301973 0.30482391
0.40640000 0.39252136 0.30443751
0.40600000 0.39228366 0.30425321
0.40560000 0.39237694 0.30432553
0.40520000 0.39178915 0.30386980
0.40480000 0.39125269 0.30345386
0.40440000 0.39077428 0.30308293
0.40400000 0.39028693 0.30270507
0.40360000 0.38979857 0.30232642
0.40320000 0.38940788 0.30202351
0.40280000 0.38914826 0.30182222
0.40240000 0.38858586 0.30138616
0.40200000 0.38834521 0.30119958
0.40160000 0.38794420 0.30088866
0.40120000 0.38747424 0.30052429
0.40080000 0.38695034 0.30011809
0.40040000 0.38643196 0.29971617
0.40000000 0.38620989 0.29954399
0.39960000 0.38578880 0.29921751
0.39920000 0.38526714 0.29881304
0.39880000 0.38500995 0.29861363
0.39840000 0.38154050 0.29592364
0.39800000 0.37833442 0.29343785
0.39760000 0.37835588 0.29345449
0.39720000 0.38359165 0.29751397
0.39680000 0.38345060 0.29740461
0.39640000 0.38298096 0.29704048
0.39600000 0.38219048 0.29642759
0.39560000 0.38185332 0.29616618
0.39520000 0.38139843 0.29581349
0.39480000 0.38130907 0.29574420
0.39440000 0.38101350 0.29551504
0.39400000 0.38035071 0.29500115
0.39360000 0.38003676 0.29475774
0.39320000 0.37952729 0.29436272
0.39280000 0.37898222 0.29394011
0.39240000 0.37870151 0.29372246
0.39200000 0.37822761 0.29335503
0.39160000 0.37790481 0.29310475
0.39120000 0.37764616 0.29290422
0.39080000 0.37716093 0.29252800
0.39040000 0.37681667 0.29226108
0.39000000 0.37657087 0.29207050
0.38960000 0.37582318 0.29149080
0.38920000 0.37581865 0.29148728
0.38880000 0.37134474 0.28801849
0.38840000 0.37088162 0.28765942
0.38800000 0.37018085 0.28711609
0.38760000 0.36962570 0.28668566
0.38720000 0.37027492 0.28718902
0.38680000 0.37339754 0.28961011
0.38640000 0.37312484 0.28939868
0.38600000 0.37227186 0.28873732
0.38560000 0.37199958 0.28852621
0.38520000 0.37137332 0.28804066
0.38480000 0.37104950 0.28778958
0.38440000 0.37077287 0.28757510
0.38400000 0.37070576 0.28752307
0.38360000 0.37009793 0.28705180
0.38320000 0.36965389 0.28670752
0.38280000 0.36533852 0.28336165
0.38240000 0.36494679 0.28305793
0.38200000 0.36472769 0.28288805
0.38160000 0.36816949 0.28555661
0.38120000 0.36759023 0.28510749
0.38080000 0.36721932 0.28481991
0.38040000 0.36677541 0.28447572
0.38000000 0.36642681 0.28420544
0.37960000 0.36594487 0.28383177
0.37920000 0.36561488 0.28357592
0.37880000 0.36525633 0.28329793
0.37840000 0.36487284 0.28300059
0.37800000 0.36453704 0.28274023
0.37760000 0.36031064 0.27946336
0.37720000 0.35956058 0.27888180
0.37680000 0.35958284 0.27889907
0.37640000 0.35929873 0.27867878
0.37600000 0.35896201 0.27841771
0.37560000 0.36206562 0.28082405
0.37520000 0.36155567 0.28042867
0.37480000 0.36116154 0.28012309
0.37440000 0.36088462 0.27990838
0.37400000 0.36024343 0.27941124
0.37360000 0.35990099 0.27914573
0.37320000 0.35959777 0.27891064
0.37280000 0.35905313 0.27848836
0.37240000 0.35871909 0.27822937
0.37200000 0.35840486 0.27798573
0.37160000 0.35810266 0.27775142
0.37120000 0.35812219 0.27776657
0.37080000 0.35736754 0.27718146
0.37040000 0.35374223 0.27437062
0.37000000 0.35657797 0.27656927
0.36960000 0.35613456 0.27622549
0.36920000 0.35575789 0.27593344
0.36880000 0.35527710 0.27556066
0.36840000 0.35508104 0.27540866
0.36800000 0.35438698 0.27487052
0.36760000 0.35433312 0.27482876
0.36720000 0.35419963 0.27472526
0.36680000 0.35337081 0.27408265
0.36640000 0.35298660 0.27378475
0.36600000 0.35257673 0.27346697
0.36560000 0.35220700 0.27318030
0.36520000 0.35139215 0.27254852
0.36480000 0.35111599 0.27233440
0.36440000 0.35104942 0.27228279
0.36400000 0.34656371 0.26880485
0.36360000 0.34664774 0.26887001
0.36320000 0.34587626 0.26827185
0.36280000 0.34939663 0.27100132
0.36240000 0.34877875 0.27052226
0.36200000 0.34832743 0.27017233
0.36160000 0.34787396 0.26982074
0.36120000 0.34783369 0.26978952
0.36080000 0.34748777 0.26952131
0.36040000 0.34713465 0.26924752
0.36000000 0.34624919 0.26856100
0.35960000 0.34588932 0.26828198
0.35920000 0.34553904 0.26801039
0.35880000 0.34540023 0.26790277
0.35840000 0.34505242 0.26763310
0.35800000 0.34450941 0.26721208
0.35760000 0.34399871 0.26681611
0.35720000 0.34385336 0.26670342
0.35680000 0.34344125 0.26638390
0.35640000 0.34291885 0.26597886
0.35600000 0.34249297 0.26564866
0.35560000 0.34195960 0.26523512
0.35520000 0.34149304 0.26487338
0.35480000 0.34098765 0.26448153
0.35440000 0.34074954 0.26429691
0.35400000 0.34055433 0.26414556
0.35360000 0.33998228 0.26370203
0.35320000 0.33622531 0.26078911
0.35280000 0.33916111 0.26306535
0.35240000 0.33891114 0.26287154
0.35200000 0.33833949 0.26242831
0.35160000 0.33804070 0.26219666
0.35120000 0.33764363 0.26188879
0.35080000 0.33720817 0.26155116
0.35040000 0.33324493 0.25847832
0.35000000 0.33590259 0.26053890
0.34960000 0.33611289 0.26070195
0.34920000 0.33546079 0.26019636
0.34880000 0.33526227 0.26004244
0.34840000 0.33477951 0.25966813
0.34800000 0.33451199 0.25946072
0.34760000 0.33386621 0.25896002
0.34720000 0.33088501 0.25664858
0.34680000 0.33337589 0.25857986
0.34640000 0.33291566 0.25822302
0.34600000 0.33234060 0.25777716
0.34560000 0.33201450 0.25752432
0.34520000 0.33173860 0.25731040
0.34480000 0.33120667 0.25689798
0.34440000 0.33101528 0.25674959
0.34400000 0.33052373 0.25636847
0.34360000 0.33027117 0.25617265
0.34320000 0.32962111 0.25566864
0.34280000 0.32923486 0.25536916
0.34240000 0.32876869 0.25500773
0.34200000 0.32903242 0.25521220
0.34160000 0.32843055 0.25474555
0.34120000 0.32797501 0.25439235
0.34080000 0.32761458 0.25411290
0.34040000 0.32704676 0.25367265
0.34000000 0.32641816 0.25318527
0.33960000 0.32598581 0.25285006
0.33920000 0.32570089 0.25262915
0.33880000 0.32524811 0.25227809
0.33840000 0.32485235 0.25197124
0.33800000 0.32435028 0.25158197
0.33760000 0.32414991 0.25142661
0.33720000 0.32385615 0.25119885
0.33680000 0.32358521 0.25098878
0.33640000 0.32327896 0.25075134
0.33600000 0.32230746 0.24999810
0.33560000 0.32224264 0.24994784
0.33520000 0.32181918 0.24961951
0.33480000 0.32110850 0.24906850
0.33440000 0.32125795 0.24918437
0.33400000 0.32075588 0.24879510
0.33360000 0.32022633 0.24838452
0.33320000 0.31976885 0.24802982
0.33280000 0.31935402 0.24770818
0.33240000 0.31884089 0.24731033
0.33200000 0.31853977 0.24707687
0.33160000 0.31820156 0.24681464
0.33120000 0.31763384 0.24637447
0.33080000 0.31733247 0.24614080
0.33040000 0.31700933 0.24589026
0.33000000 0.31669364 0.24564549
0.32960000 0.31612246 0.24520264
0.32920000 0.31582176 0.24496949
0.32880000 0.31536959 0.24461891
0.32840000 0.31512458 0.24442894
0.32800000 0.31460939 0.24402950
0.32760000 0.31415066 0.24367383
0.32720000 0.31395009 0.24351832
0.32680000 0.31367089 0.24330185
0.32640000 0.31303234 0.24280675
0.32600000 0.31252892 0.24241644
0.32560000 0.31201920 0.24202123
0.32520000 0.31171318 0.24178396
0.32480000 0.31129474 0.24145953
0.32440000 0.31080107 0.24107677
0.32400000 0.31013810 0.24056275
0.32360000 0.31028674 0.24067799
0.32320000 0.30964051 0.24017694
0.32280000 0.30929901 0.23991217
0.32240000 0.30894091 0.23963452
0.32200000 0.30875501 0.23949038
0.32160000 0.30806916 0.23895862
0.32120000 0.30751375 0.23852799
0.32080000 0.30756085 0.23856451
0.32040000 0.30715044 0.23824630
0.32000000 0.30641487 0.23767599
0.31960000 0.30589622 0.23727386
0.31920000 0.30576056 0.23716868
0.31880000 0.30521848 0.23674838
0.31840000 0.30498481 0.23656721
0.31800000 0.30510940 0.23666381
0.31760000 0.30424577 0.23599421
0.31720000 0.30338253 0.23532490
0.31680000 0.30321985 0.23519877
0.31640000 0.30298906 0.23501983
0.31600000 0.30253115 0.23466480
0.31560000 0.30222225 0.23442530
0.31520000 0.30204952 0.23429137
0.31480000 0.30176387 0.23406990
0.31440000 0.30133492 0.23373732
0.31400000 0.30043682 0.23304099
0.31360000 0.30017656 0.23283920
0.31320000 0.29959570 0.23238883
0.31280000 0.29941113 0.23224573
0.31240000 0.29956673 0.23236638
0.31200000 0.29914599 0.23204016
0.31160000 0.29833553 0.23141178
0.31120000 0.29746039 0.23073325
0.31080000 0.29727731 0.23059130
0.31040000 0.29697520 0.23035707
0.31000000 0.29674684 0.23018001
0.30960000 0.29659100 0.23005918
0.30920000 0.29598512 0.22958942
0.30880000 0.29523918 0.22901107
0.30840000 0.29475198 0.22863332
0.30800000 0.29440370 0.22836328
0.30760000 0.29428944 0.22827470
0.30720000 0.29400683 0.22805558
0.30680000 0.29350713 0.22766814
0.30640000 0.29295042 0.22723651
0.30600000 0.29275741 0.22708686
0.30560000 0.29257627 0.22694642
0.30520000 0.29191910 0.22643688
0.30480000 0.29133072 0.22598069
0.30440000 0.29097270 0.22570311
0.30400000 0.29065540 0.22545710
0.30360000 0.29036419 0.22523131
0.30320000 0.28983076 0.22481772
0.30280000 0.28929746 0.22440424
0.30240000 0.28886042 0.22406538
0.30200000 0.28851035 0.22379396
0.30160000 0.28808843 0.22346683
0.30120000 0.28789701 0.22331841
0.30080000 0.28756706 0.22306259
0.30040000 0.28706256 0.22267144
0.30000000 0.28659656 0.22231013
0.29960000 0.28626804 0.22205542
0.29920000 0.28586179 0.22174043
0.29880000 0.28556822 0.22151281
0.29840000 0.28502766 0.22109370
0.29800000 0.28430370 0.22053239
0.29760000 0.28407188 0.22035265
0.29720000 0.28381769 0.22015557
0.29680000 0.28340830 0.21983816
0.29640000 0.28301919 0.21953646
0.29600000 0.28286009 0.21941310
0.29560000 0.28254904 0.21917193
0.29520000 0.28207428 0.21880384
0.29480000 0.28154683 0.21839489
0.29440000 0.28100866 0.21797763
0.29400000 0.28070280 0.21774048
0.29360000 0.28041127 0.21751444
0.29320000 0.27999381 0.21719077
0.29280000 0.27958037 0.21687021
0.29240000 0.27920876 0.21658209
0.29200000 0.27849860 0.21603148
0.29160000 0.27810144 0.21572355
0.29120000 0.27745145 0.21521959
0.29080000 0.27724712 0.21506116
0.29040000 0.27707952 0.21493122
0.29000000 0.27683748 0.21474356
0.28960000 0.27660272 0.21456154
0.28920000 0.27598842 0.21408525
0.28880000 0.27527273 0.21353035
0.28840000 0.27477157 0.21314178
0.28800000 0.27451502 0.21294286
0.28760000 0.27413832 0.21265080
0.28720000 0.27380588 0.21239304
0.28680000 0.27342397 0.21209693
0.28640000 0.27299856 0.21176710
0.28600000 0.27243789 0.21133239
0.28560000 0.27211311 0.21108057
0.28520000 0.27188031 0.21090008
0.28480000 0.27153239 0.21063033
0.28440000 0.27107484 0.21027557
0.28400000 0.27077379 0.21004216
0.28360000 0.27030199 0.20967635
0.28320000 0.27014051 0.20955115
0.28280000 0.26928118 0.20888488
0.28240000 0.26880373 0.20851469
0.28200000 0.26839814 0.20820022
0.28160000 0.26818967 0.20803859
0.28120000 0.26819490 0.20804265
0.28080000 0.26765633 0.20762508
0.28040000 0.26711843 0.20720802
0.28000000 0.26668515 0.20687208
0.27960000 0.26616244 0.20646680
0.27920000 0.26563331 0.20605655
0.27880000 0.26530870 0.20580487
0.27840000 0.26520320 0.20572307
0.27800000 0.26496033 0.20553477
0.27760000 0.26483344 0.20543639
0.27720000 0.26418204 0.20493133
0.27680000 0.26330795 0.20425362
0.27640000 0.26290903 0.20394432
0.27600000 0.26218982 0.20338669
0.27560000 0.26221939 0.20340962
0.27520000 0.26208489 0.20330533
0.27480000 0.26170694 0.20301230
0.27440000 0.26142271 0.20279192
0.27400000 0.26053681 0.20210505
0.27360000 0.26017004 0.20182068
0.27320000 0.25991029 0.20161929
0.27280000 0.25947371 0.20128079
0.27240000 0.25910426 0.20099434
0.27200000 0.25884135 0.20079049
0.27160000 0.25814637 0.20025165
0.27120000 0.25756434 0.19980038
0.27080000 0.25713893 0.19947055
0.27040000 0.25702569 0.19938275
0.27000000 0.25662601 0.19907286
0.26960000 0.25614698 0.19870145
0.26920000 0.25589725 0.19850783
0.26880000 0.25568163 0.19834065
0.26840000 0.25544571 0.19815773
0.26800000 0.25475511 0.19762228
0.26760000 0.25410717 0.19711991
0.26720000 0.25368227 0.19679048
0.26680000 0.25338075 0.19655669
0.26640000 0.25314190 0.19637151
0.26600000 0.25296711 0.19623598
0.26560000 0.25267913 0.19601270
0.26520000 0.25208845 0.19555473
0.26480000 0.25132247 0.19496083
0.26440000 0.25107602 0.19476975
0.26400000 0.25071350 0.19448867
0.26360000 0.25024916 0.19412865
0.26320000 0.24969323 0.19369762
0.26280000 0.24954343 0.19358148
0.26240000 0.24921423 0.19332624
0.26200000 0.24881993 0.19302052
0.26160000 0.24841992 0.19271038
0.26120000 0.24786800 0.19228246
0.26080000 0.24746362 0.19196893
0.26040000 0.24716199 0.19173506
0.26000000 0.24668529 0.19136546
0.25960000 0.24641915 0.19115911
0.25920000 0.24605674 0.19087812
0.25880000 0.24575434 0.19064366
0.25840000 0.24537403 0.19034879
0.25800000 0.24464769 0.18978563
