# strain(%), energy_raw(eV), energy(eV)
0.27880000 -22367.59925672 0.04566795
0.27920000 -22367.59880304 0.04578684
0.27960000 -22367.59835705 0.04589755
0.28000000 -22367.59790229 0.04601655
0.28040000 -22367.59747528 0.04610731
0.28080000 -22367.59701984 0.04622604
0.28120000 -22367.59655535 0.04635333
0.28160000 -22367.59613013 0.04644087
0.28200000 -22367.59568948 0.04654336
0.28240000 -22367.59520528 0.04668892
0.28280000 -22367.59475232 0.04680276
0.28320000 -22367.59433327 0.04688221
0.28360000 -22367.59384508 0.04703032
0.28400000 -22367.59337625 0.04715859
0.28440000 -22367.59295171 0.04724209
0.28480000 -22367.59248607 0.04736621
0.28520000 -22367.59203595 0.04747433
0.28560000 -22367.59159410 0.04757370
0.28600000 -22367.59115129 0.04767355
0.28640000 -22367.59067863 0.04780276
0.28680000 -22367.59020641 0.04793107
0.28720000 -22367.58974106 0.04805202
0.28760000 -22367.58929004 0.04815815
0.28800000 -22367.58886015 0.04824269
0.28840000 -22367.58837215 0.04838485
0.28880000 -22367.58792124 0.04848943
0.28920000 -22367.58743769 0.04862619
0.28960000 -22367.58699508 0.04872151
0.29000000 -22367.58652777 0.04884107
0.29040000 -22367.58605609 0.04896451
0.29080000 -22367.58557267 0.04909920
0.29120000 -22367.58512494 0.04919774
0.29160000 -22367.58464746 0.04932554
0.29200000 -22367.58417372 0.04944912
0.29240000 -22367.58373340 0.04953880
0.29280000 -22367.58327915 0.04964193
0.29320000 -22367.58280692 0.04976255
0.29360000 -22367.58234197 0.04987543
0.29400000 -22367.58186413 0.05000071
0.29440000 -22367.58142075 0.05009105
0.29480000 -22367.58093857 0.05021971
0.29520000 -22367.58048281 0.05032147
0.29560000 -22367.57999909 0.05045070
0.29600000 -22367.57949630 0.05059854
0.29640000 -22367.57905964 0.05067976
0.29680000 -22367.57859172 0.05079176
0.29720000 -22367.57811230 0.05091478
0.29760000 -22367.57764016 0.05103004
0.29800000 -22367.57715870 0.05115414
0.29840000 -22367.57669169 0.05126331
0.29880000 -22367.57619589 0.05140079
0.29920000 -22367.57573944 0.05149844
0.29960000 -22367.57526151 0.05161709
0.30000000 -22367.57477174 0.05174709
0.30040000 -22367.57430104 0.05185756
0.30080000 -22367.57381711 0.05198077
0.30120000 -22367.57336718 0.05206949
0.30160000 -22367.57285944 0.05221555
0.30200000 -22367.57239287 0.05231997
0.30240000 -22367.57190370 0.05244650
0.30280000 -22367.57140644 0.05258064
0.30320000 -22367.57095060 0.05267288
0.30360000 -22367.57047469 0.05278471
0.30400000 -22367.56999233 0.05290250
0.30440000 -22367.56950079 0.05302901
0.30480000 -22367.56900254 0.05316173
0.30520000 -22367.56849916 0.05329912
0.30560000 -22367.56806043 0.05337137
0.30600000 -22367.56755351 0.05351133
0.30640000 -22367.56706602 0.05363138
0.30680000 -22367.56659241 0.05373707
0.30720000 -22367.56608455 0.05387652
0.30760000 -22367.56560535 0.05398685
0.30800000 -22367.56508383 0.05413901
0.30840000 -22367.56463840 0.05421460
0.30880000 -22367.56413080 0.05435188
0.30920000 -22367.56365030 0.05446158
0.30960000 -22367.56314827 0.05459233
0.31000000 -22367.56268259 0.05468625
0.31040000 -22367.56217616 0.05482043
0.31080000 -22367.56169327 0.05493061
0.31120000 -22367.56118517 0.05506551
0.31160000 -22367.56070927 0.05516773
0.31200000 -22367.56018694 0.05531590
0.31240000 -22367.55969843 0.05542977
0.31280000 -22367.55919274 0.05556034
0.31320000 -22367.55870520 0.05567228
0.31360000 -22367.55820963 0.05579177
0.31400000 -22367.55771002 0.05591482
0.31440000 -22367.55721150 0.05603629
0.31480000 -22367.55670511 0.05616517
0.31520000 -22367.55620965 0.05628262
0.31560000 -22367.55573512 0.05637868
0.31600000 -22367.55521799 0.05651685
0.31640000 -22367.55472279 0.05663261
0.31680000 -22367.55421531 0.05676017
0.31720000 -22367.55372620 0.05686887
0.31760000 -22367.55320725 0.05700695
0.31800000 -22367.55269895 0.05713389
0.31840000 -22367.55219542 0.05725558
0.31880000 -22367.55171692 0.05735175
0.31920000 -22367.55119397 0.05749191
0.31960000 -22367.55068795 0.05761465
0.32000000 -22367.55017856 0.05774028
0.32040000 -22367.54966446 0.05787014
0.32080000 -22367.54914221 0.05800767
0.32120000 -22367.54865697 0.05810770
0.32160000 -22367.54813506 0.05824393
0.32200000 -22367.54763559 0.05835724
0.32240000 -22367.54713080 0.05847539
0.32280000 -22367.54661586 0.05860322
0.32320000 -22367.54611027 0.05872120
0.32360000 -22367.54559001 0.05885338
0.32400000 -22367.54508902 0.05896581
0.32440000 -22367.54455786 0.05910794
0.32480000 -22367.54403465 0.05924163
0.32520000 -22367.54354329 0.05934299
0.32560000 -22367.54302355 0.05947225
0.32600000 -22367.54250612 0.05959872
0.32640000 -22367.54199935 0.05971405
0.32680000 -22367.54146295 0.05985853
0.32720000 -22367.54097271 0.05995637
0.32760000 -22367.54041942 0.06011678
0.32800000 -22367.53992725 0.06021559
0.32840000 -22367.53938645 0.06036255
0.32880000 -22367.53885253 0.06050214
0.32920000 -22367.53833662 0.06062326
0.32960000 -22367.53782782 0.06073678
0.33000000 -22367.53729195 0.06087689
0.33040000 -22367.53678769 0.06098491
0.33080000 -22367.53626572 0.06111016
0.33120000 -22367.53576138 0.06121729
0.33160000 -22367.53519387 0.06138713
0.33200000 -22367.53468960 0.06149323
0.33240000 -22367.53414046 0.06164374
0.33280000 -22367.53363052 0.06175455
0.33320000 -22367.53310984 0.06187564
0.33360000 -22367.53258853 0.06199687
0.33400000 -22367.53204067 0.06214417
0.33440000 -22367.53152674 0.06225706
0.33480000 -22367.53098642 0.06239586
0.33520000 -22367.53045316 0.06252712
0.33560000 -22367.52993196 0.06264583
0.33600000 -22367.52940109 0.06277375
0.33640000 -22367.52887513 0.06289627
0.33680000 -22367.52831194 0.06305553
0.33720000 -22367.52781358 0.06314950
0.33760000 -22367.52724295 0.06331525
0.33800000 -22367.52670456 0.06344828
0.33840000 -22367.52620592 0.06354108
0.33880000 -22367.52566017 0.06368050
0.33920000 -22367.52511733 0.06381655
0.33960000 -22367.52458913 0.06393747
0.34000000 -22367.52406014 0.06405870
0.34040000 -22367.52348351 0.06422709
0.34080000 -22367.52299994 0.06430194
0.34120000 -22367.52244188 0.06445079
0.34160000 -22367.52190009 0.06458290
0.34200000 -22367.52132095 0.06475188
0.34240000 -22367.52083969 0.06482251
0.34280000 -22367.52026425 0.06498683
0.34320000 -22367.51972004 0.06511944
0.34360000 -22367.51918037 0.06524703
0.34400000 -22367.51862925 0.06538559
0.34440000 -22367.51807882 0.06552297
0.34480000 -22367.51755334 0.06563494
0.34520000 -22367.51699277 0.06578151
0.34560000 -22367.51646342 0.06589638
0.34600000 -22367.51591106 0.06603378
0.34640000 -22367.51534220 0.06618720
0.34680000 -22367.51478924 0.06632424
0.34720000 -22367.51428556 0.06641151
0.34760000 -22367.51372620 0.06655400
0.34800000 -22367.51317274 0.06669010
0.34840000 -22367.51259429 0.06685070
0.34880000 -22367.51205070 0.06697598
0.34920000 -22367.51150230 0.06710557
0.34960000 -22367.51096010 0.06722850
0.35000000 -22367.51041827 0.06735057
0.35040000 -22367.50984970 0.06749890
0.35080000 -22367.50930656 0.06762132
0.35120000 -22367.50876739 0.06773929
0.35160000 -22367.50822310 0.06786190
0.35200000 -22367.50765714 0.06800569
0.35240000 -22367.50710595 0.06813425
0.35280000 -22367.50652193 0.06829514
0.35320000 -22367.50599611 0.06839737
0.35360000 -22367.50545425 0.06851515
0.35400000 -22367.50487229 0.06867255
0.35440000 -22367.50430151 0.06881829
0.35480000 -22367.50374604 0.06894824
0.35520000 -22367.50319840 0.06906988
0.35560000 -22367.50263138 0.06921042
0.35600000 -22367.50205720 0.06935764
0.35640000 -22367.50149526 0.06949214
0.35680000 -22367.50097028 0.06958919
0.35720000 -22367.50041949 0.06971159
0.35760000 -22367.49984041 0.06986179
0.35800000 -22367.49927419 0.06999865
0.35840000 -22367.49869958 0.07014341
0.35880000 -22367.49814647 0.07026621
0.35920000 -22367.49755762 0.07042426
0.35960000 -22367.49700779 0.07054281
0.36000000 -22367.49649960 0.07061924
0.36040000 -22367.49592410 0.07076249
0.36080000 -22367.49537780 0.07087607
0.36120000 -22367.49478989 0.07103078
0.36160000 -22367.49421685 0.07117014
