# strain(%), strain_el(%), stress(GPa)
2.00360000 1.88631056 1.46262698
2.00400000 1.88968676 1.46524467
2.00440000 1.89011524 1.46557688
2.00480000 1.89027238 1.46569872
2.00520000 1.89097871 1.46624637
2.00560000 1.89269873 1.46757996
2.00600000 1.89210375 1.46711865
2.00640000 1.89332619 1.46806645
2.00680000 1.89245828 1.46739353
2.00720000 1.89295006 1.46777482
2.00760000 1.89152569 1.46667046
2.00800000 1.89191961 1.46697588
2.00840000 1.89247001 1.46740263
2.00880000 1.89427574 1.46880267
2.00920000 1.89424374 1.46877786
2.00960000 1.89522410 1.46953797
2.01000000 1.89546898 1.46972784
2.01040000 1.89555850 1.46979724
2.01080000 1.89484204 1.46924175
2.01120000 1.89540970 1.46968187
2.01160000 1.89841835 1.47201459
2.01200000 1.89887240 1.47236663
2.01240000 1.89790477 1.47161639
2.01280000 1.89933380 1.47272437
2.01320000 1.89505878 1.46940979
2.01360000 1.89424501 1.46877885
2.01400000 1.89575827 1.46995213
2.01440000 1.89848284 1.47206459
2.01480000 1.90144330 1.47435994
2.01520000 1.90257181 1.47523492
2.01560000 1.89889246 1.47238218
2.01600000 1.89940487 1.47277948
2.01640000 1.90022900 1.47341845
2.01680000 1.90411023 1.47642771
2.01720000 1.90440801 1.47665859
2.01760000 1.89815090 1.47180723
2.01800000 1.89855959 1.47212410
2.01840000 1.89894424 1.47242233
2.01880000 1.89956811 1.47290604
2.01920000 1.89803215 1.47171515
2.01960000 1.89838172 1.47198619
2.02000000 1.89870922 1.47224011
2.02040000 1.89924981 1.47265925
2.02080000 1.90111648 1.47410655
2.02120000 1.90143469 1.47435326
2.02160000 1.90475471 1.47692740
2.02200000 1.90508018 1.47717975
2.02240000 1.90383339 1.47621307
2.02280000 1.90153336 1.47442977
2.02320000 1.90185437 1.47467866
2.02360000 1.90217342 1.47492603
2.02400000 1.90718237 1.47880965
2.02440000 1.90756580 1.47910695
2.02480000 1.90624483 1.47808275
2.02520000 1.90636466 1.47817566
2.02560000 1.90664916 1.47839623
2.02600000 1.90824530 1.47963378
2.02640000 1.90998872 1.48098552
2.02680000 1.91001479 1.48100574
2.02720000 1.91530670 1.48510875
2.02760000 1.91307540 1.48337874
2.02800000 1.91340089 1.48363110
2.02840000 1.91272324 1.48310569
2.02880000 1.91211470 1.48263387
2.02920000 1.90984609 1.48087493
2.02960000 1.91074368 1.48157087
2.03000000 1.91133405 1.48202860
2.03040000 1.91351421 1.48371896
2.03080000 1.91502881 1.48489329
2.03120000 1.91379188 1.48393425
2.03160000 1.91376202 1.48391110
2.03200000 1.91421608 1.48426315
2.03240000 1.91463600 1.48458873
2.03280000 1.91344007 1.48366148
2.03320000 1.91580351 1.48549394
2.03360000 1.91549680 1.48525614
2.03400000 1.91557313 1.48531531
2.03440000 1.91650859 1.48604061
2.03480000 1.91505700 1.48491515
2.03520000 1.91777073 1.48701920
2.03560000 1.92003864 1.48877759
2.03600000 1.92372630 1.49163677
2.03640000 1.92114009 1.48963158
2.03680000 1.91627309 1.48585803
2.03720000 1.91451303 1.48449339
2.03760000 1.91802283 1.48721466
2.03800000 1.91844795 1.48754427
2.03840000 1.92416413 1.49197623
2.03880000 1.92156928 1.48996436
2.03920000 1.92162253 1.49000564
2.03960000 1.92250281 1.49068815
2.04000000 1.92413661 1.49195490
2.04040000 1.92441919 1.49217399
2.04080000 1.92198251 1.49028475
2.04120000 1.92316921 1.49120484
2.04160000 1.91925105 1.48816694
2.04200000 1.91935940 1.48825095
2.04240000 1.92331067 1.49131452
2.04280000 1.92507127 1.49267957
2.04320000 1.92990672 1.49642868
2.04360000 1.92831671 1.49519588
2.04400000 1.92831811 1.49519697
2.04440000 1.92660268 1.49386693
2.04480000 1.92703379 1.49420119
2.04520000 1.92744701 1.49452157
2.04560000 1.92813623 1.49505595
2.04600000 1.93059284 1.49696065
2.04640000 1.92972945 1.49629123
2.04680000 1.93002609 1.49652123
2.04720000 1.92868178 1.49547893
2.04760000 1.92900286 1.49572788
2.04800000 1.92620319 1.49355720
2.04840000 1.93055786 1.49693353
2.04880000 1.93111254 1.49736359
2.04920000 1.93329115 1.49905275
2.04960000 1.93344432 1.49917150
2.05000000 1.93199707 1.49804940
2.05040000 1.93276223 1.49864266
2.05080000 1.93352842 1.49923671
2.05120000 1.93401698 1.49961551
2.05160000 1.93439021 1.49990489
2.05200000 1.93485370 1.50026425
2.05240000 1.93477010 1.50019944
2.05280000 1.93470685 1.50015040
2.05320000 1.93513432 1.50048182
2.05360000 1.93577357 1.50097746
2.05400000 1.93605510 1.50119574
2.05440000 1.93716476 1.50205610
2.05480000 1.94092918 1.50497479
2.05520000 1.94136837 1.50531531
2.05560000 1.94161787 1.50550876
2.05600000 1.94058537 1.50470823
2.05640000 1.94117104 1.50516231
2.05680000 1.93689799 1.50184926
2.05720000 1.93788864 1.50261735
2.05760000 1.93750608 1.50232074
2.05800000 1.93802017 1.50271933
2.05840000 1.93467977 1.50012940
2.05880000 1.93511116 1.50046387
2.05920000 1.93551077 1.50077370
2.05960000 1.93607498 1.50121116
2.06000000 1.93943805 1.50381866
2.06040000 1.94000706 1.50425984
2.06080000 1.94073158 1.50482159
2.06120000 1.94321035 1.50674347
2.06160000 1.94541271 1.50845104
2.06200000 1.94383222 1.50722563
2.06240000 1.94429930 1.50758777
2.06280000 1.94461757 1.50783454
2.06320000 1.94085411 1.50491659
2.06360000 1.94120427 1.50518808
2.06400000 1.94369654 1.50712043
2.06440000 1.94435319 1.50762955
2.06480000 1.94465586 1.50786422
2.06520000 1.94274630 1.50638367
2.06560000 1.94154103 1.50544918
2.06600000 1.94189313 1.50572218
2.06640000 1.94244209 1.50614781
2.06680000 1.94251464 1.50620406
2.06720000 1.94283356 1.50645133
2.06760000 1.94335665 1.50685690
2.06800000 1.94543426 1.50846775
2.06840000 1.94558846 1.50858731
2.06880000 1.94440852 1.50767245
2.06920000 1.94476866 1.50795168
2.06960000 1.94521723 1.50829948
2.07000000 1.94826284 1.51066084
2.07040000 1.94854561 1.51088009
2.07080000 1.94833652 1.51071798
2.07120000 1.94678439 1.50951455
2.07160000 1.94713301 1.50978485
2.07200000 1.94757880 1.51013048
2.07240000 1.94798951 1.51044893
2.07280000 1.95090888 1.51271242
2.07320000 1.94871529 1.51101165
2.07360000 1.94928173 1.51145083
2.07400000 1.95088169 1.51269134
2.07440000 1.95148483 1.51315897
2.07480000 1.95186813 1.51345616
2.07520000 1.95073051 1.51257412
2.07560000 1.95091652 1.51271834
2.07600000 1.95323521 1.51451611
2.07640000 1.95087656 1.51268736
2.07680000 1.95417678 1.51524614
2.07720000 1.95381542 1.51496596
2.07760000 1.95437966 1.51540344
2.07800000 1.95475451 1.51569408
2.07840000 1.95499043 1.51587700
2.07880000 1.95559112 1.51634273
2.07920000 1.95592128 1.51659872
2.07960000 1.95583546 1.51653218
2.08000000 1.95497342 1.51586380
2.08040000 1.95739057 1.51773791
2.08080000 1.95555411 1.51631404
2.08120000 1.95931335 1.51922871
2.08160000 1.95974540 1.51956369
2.08200000 1.95996772 1.51973607
2.08240000 1.96060035 1.52022657
2.08280000 1.96092770 1.52048038
2.08320000 1.96161108 1.52101022
2.08360000 1.96463267 1.52335297
2.08400000 1.96011794 1.51985254
2.08440000 1.96037859 1.52005463
2.08480000 1.96524794 1.52383002
2.08520000 1.96601836 1.52442735
2.08560000 1.96987137 1.52741473
2.08600000 1.97098507 1.52827822
2.08640000 1.97123765 1.52847406
2.08680000 1.97173221 1.52885751
2.08720000 1.97223496 1.52924731
2.08760000 1.97216488 1.52919297
2.08800000 1.97251095 1.52946130
2.08840000 1.97294540 1.52979814
2.08880000 1.97320315 1.52999799
2.08920000 1.97605836 1.53221173
2.08960000 1.96810306 1.52604369
2.09000000 1.97018504 1.52765793
2.09040000 1.97065493 1.52802226
2.09080000 1.97369471 1.53037911
2.09120000 1.97015018 1.52763090
2.09160000 1.97041909 1.52783940
2.09200000 1.97086276 1.52818339
2.09240000 1.97118360 1.52843215
2.09280000 1.97161915 1.52876985
2.09320000 1.97473288 1.53118404
2.09360000 1.97482348 1.53125428
2.09400000 1.97692057 1.53288023
2.09440000 1.97634994 1.53243780
2.09480000 1.97779903 1.53356134
2.09520000 1.98088347 1.53595282
2.09560000 1.98003176 1.53529246
2.09600000 1.98179495 1.53665952
2.09640000 1.98063019 1.53575644
2.09680000 1.98132241 1.53629315
2.09720000 1.98139331 1.53634812
2.09760000 1.97834384 1.53398375
2.09800000 1.97984567 1.53514818
2.09840000 1.97505464 1.53143351
2.09880000 1.97726646 1.53314841
2.09920000 1.97632739 1.53242032
2.09960000 1.97685407 1.53282867
2.10000000 1.97722273 1.53311451
2.10040000 1.97768306 1.53347143
2.10080000 1.97795752 1.53368422
2.10120000 1.97768717 1.53347461
2.10160000 1.97991569 1.53520246
2.10200000 1.97817072 1.53384952
2.10240000 1.97914096 1.53460178
2.10280000 1.97973546 1.53506272
2.10320000 1.98019016 1.53541527
2.10360000 1.98049387 1.53565075
2.10400000 1.98562498 1.53962908
2.10440000 1.98597285 1.53989880
2.10480000 1.98464580 1.53886989
2.10520000 1.97853852 1.53413469
2.10560000 1.97874854 1.53429753
2.10600000 1.97915847 1.53461536
2.10640000 1.97962460 1.53497677
2.10680000 1.98034079 1.53553205
2.10720000 1.98014986 1.53538402
2.10760000 1.98034459 1.53553501
2.10800000 1.98282955 1.53746168
2.10840000 1.98320404 1.53775204
2.10880000 1.98345344 1.53794541
2.10920000 1.98214777 1.53693308
2.10960000 1.98259418 1.53727919
2.11000000 1.98286686 1.53749061
2.11040000 1.98986448 1.54291612
2.11080000 1.98867269 1.54199209
2.11120000 1.99015240 1.54313936
2.11160000 1.98448504 1.53874525
2.11200000 1.98496852 1.53912011
2.11240000 1.98515886 1.53926768
2.11280000 1.98558233 1.53959602
2.11320000 1.98613231 1.54002244
2.11360000 1.98671646 1.54047535
2.11400000 1.98695496 1.54066026
2.11440000 1.98745779 1.54105013
2.11480000 1.98779412 1.54131090
2.11520000 1.98781514 1.54132720
2.11560000 1.98826323 1.54167462
2.11600000 1.98876103 1.54206058
2.11640000 1.98924363 1.54243476
2.11680000 1.98943200 1.54258080
2.11720000 1.99027440 1.54323395
2.11760000 1.99044015 1.54336246
2.11800000 1.99043267 1.54335666
2.11840000 1.99110965 1.54388155
2.11880000 1.99094124 1.54375097
2.11920000 1.99132779 1.54405068
2.11960000 1.99169234 1.54433333
2.12000000 1.99229546 1.54480095
2.12040000 1.99255176 1.54499967
2.12080000 1.99305738 1.54539170
2.12120000 1.99343116 1.54568150
2.12160000 1.99348721 1.54572496
2.12200000 1.99550500 1.54728942
2.12240000 1.99610751 1.54775657
2.12280000 1.99657936 1.54812242
2.12320000 1.99518637 1.54704238
2.12360000 1.99548835 1.54727652
2.12400000 1.99590809 1.54760195
2.12440000 1.99778733 1.54905900
2.12480000 1.99688961 1.54836296
2.12520000 1.99751740 1.54884971
2.12560000 1.99780812 1.54907512
2.12600000 1.99805268 1.54926473
2.12640000 1.99857429 1.54966916
2.12680000 1.99874810 1.54980392
2.12720000 1.99928310 1.55021872
2.12760000 1.99967787 1.55052480
2.12800000 1.99999574 1.55077126
2.12840000 2.00047767 1.55114492
2.12880000 2.00071057 1.55132550
2.12920000 2.00114330 1.55166100
2.12960000 2.00150827 1.55194398
2.13000000 2.00202791 1.55234687
2.13040000 2.00221207 1.55248966
2.13080000 2.00261429 1.55280152
2.13120000 2.00304202 1.55313315
2.13160000 2.00348788 1.55347885
2.13200000 2.00378738 1.55371106
2.13240000 2.00417687 1.55401304
2.13280000 2.00469265 1.55441295
2.13320000 2.00483034 1.55451970
2.13360000 2.00500101 1.55465203
2.13400000 2.00564911 1.55515452
2.13440000 2.00612566 1.55552401
2.13480000 2.00635189 1.55569942
2.13520000 2.00686734 1.55609906
2.13560000 2.00705755 1.55624654
2.13600000 2.00744543 1.55654728
2.13640000 2.00789537 1.55689613
2.13680000 2.00841624 1.55729998
2.13720000 2.00875025 1.55755895
2.13760000 2.00871567 1.55753214
2.13800000 2.00920048 1.55790803
2.13840000 2.00978996 1.55836508
2.13880000 2.00993853 1.55848027
2.13920000 2.01025830 1.55872820
2.13960000 2.01043496 1.55886517
2.14000000 2.01252285 1.56048399
2.14040000 2.01180752 1.55992937
2.14080000 2.01196067 1.56004811
2.14120000 2.01235421 1.56035323
2.14160000 2.01276413 1.56067106
2.14200000 2.01291828 1.56079058
2.14240000 2.01350924 1.56124877
2.14280000 2.01372843 1.56141872
2.14320000 2.01407548 1.56168780
2.14360000 2.01473005 1.56219531
2.14400000 2.01495730 1.56237151
2.14440000 2.01555318 1.56283351
2.14480000 2.01561806 1.56288382
2.14520000 2.01617488 1.56331554
2.14560000 2.01638981 1.56348218
2.14600000 2.01676348 1.56377190
2.14640000 2.01762051 1.56443639
2.14680000 2.01766100 1.56446779
2.14720000 2.01794728 1.56468975
2.14760000 2.01855012 1.56515715
2.14800000 2.01872138 1.56528994
2.14840000 2.01872832 1.56529532
2.14880000 2.01926984 1.56571518
2.14920000 2.01940161 1.56581734
2.14960000 2.02151229 1.56745383
2.15000000 2.02150356 1.56744706
2.15040000 2.02190585 1.56775897
2.15080000 2.02080627 1.56690642
2.15120000 2.02122418 1.56723045
2.15160000 2.02336039 1.56888673
2.15200000 2.02216406 1.56795917
2.15240000 2.02241387 1.56815286
2.15280000 2.02285344 1.56849367
2.15320000 2.02299423 1.56860283
2.15360000 2.02323990 1.56879331
2.15400000 2.02537713 1.57045038
2.15440000 2.02432392 1.56963379
2.15480000 2.02437746 1.56967530
2.15520000 2.02512885 1.57025788
2.15560000 2.02536017 1.57043723
2.15600000 2.02591837 1.57087002
2.15640000 2.02745268 1.57205963
2.15680000 2.02801175 1.57249310
2.15720000 2.02841542 1.57280608
2.15760000 2.02893105 1.57320587
2.15800000 2.02915991 1.57338331
2.15840000 2.02801119 1.57249266
2.15880000 2.02817764 1.57262172
2.15920000 2.02850324 1.57287417
2.15960000 2.02898415 1.57324703
2.16000000 2.02940178 1.57357084
2.16040000 2.02980102 1.57388039
2.16080000 2.03035850 1.57431262
2.16120000 2.03046054 1.57439174
2.16160000 2.03087726 1.57471483
2.16200000 2.03146828 1.57517307
2.16240000 2.03162982 1.57529832
2.16280000 2.03194702 1.57554426
2.16320000 2.03253047 1.57599663
2.16360000 2.03248236 1.57595933
2.16400000 2.03297686 1.57634273
2.16440000 2.03352990 1.57677152
2.16480000 2.03399109 1.57712910
2.16520000 2.03448902 1.57751516
2.16560000 2.03488780 1.57782435
2.16600000 2.03661815 1.57916596
2.16640000 2.03696047 1.57943137
2.16680000 2.03582593 1.57855172
2.16720000 2.03619747 1.57883979
2.16760000 2.03651790 1.57908823
2.16800000 2.03715117 1.57957922
2.16840000 2.03748629 1.57983906
2.16880000 2.03738199 1.57975819
2.16920000 2.03935483 1.58128780
2.16960000 2.03807840 1.58029814
2.17000000 2.03878425 1.58084541
2.17040000 2.03924299 1.58120109
2.17080000 2.03962077 1.58149399
2.17120000 2.04004498 1.58182290
2.17160000 2.04023450 1.58196985
2.17200000 2.04159922 1.58302796
2.17240000 2.04106160 1.58261112
2.17280000 2.04140123 1.58287445
2.17320000 2.04177307 1.58316275
2.17360000 2.04216629 1.58346764
2.17400000 2.04235568 1.58361447
2.17440000 2.04291714 1.58404979
2.17480000 2.04315748 1.58423613
2.17520000 2.04387216 1.58479025
2.17560000 2.04388057 1.58479678
2.17600000 2.04438794 1.58519016
2.17640000 2.04455549 1.58532006
2.17680000 2.04506145 1.58571235
2.17720000 2.04564331 1.58616349
2.17760000 2.04590184 1.58636394
2.17800000 2.04632071 1.58668871
2.17840000 2.04789994 1.58791314
2.17880000 2.04816868 1.58812150
2.17920000 2.04858837 1.58844690
2.17960000 2.04777681 1.58781767
2.18000000 2.04815189 1.58810848
2.18040000 2.04812723 1.58808937
2.18080000 2.04859161 1.58844942
2.18120000 2.04933131 1.58902294
2.18160000 2.04965399 1.58927312
2.18200000 2.05006535 1.58959206
2.18240000 2.05025314 1.58973766
2.18280000 2.05037297 1.58983057
2.18320000 2.05102358 1.59033501
2.18360000 2.05142543 1.59064658
2.18400000 2.05157637 1.59076361
2.18440000 2.05337394 1.59215733
2.18480000 2.05391283 1.59257516
2.18520000 2.05420596 1.59280243
2.18560000 2.05321424 1.59203351
2.18600000 2.05373469 1.59243704
2.18640000 2.05399808 1.59264125
2.18680000 2.05434807 1.59291262
2.18720000 2.05485132 1.59330280
2.18760000 2.05483486 1.59329004
2.18800000 2.05501736 1.59343154
2.18840000 2.05585719 1.59408269
2.18880000 2.05612486 1.59429022
2.18920000 2.05627894 1.59440969
2.18960000 2.05668681 1.59472592
2.19000000 2.05729389 1.59519662
2.19040000 2.05772332 1.59552957
2.19080000 2.05819745 1.59589718
2.19120000 2.05836744 1.59602898
2.19160000 2.05879007 1.59635666
2.19200000 2.05950346 1.59690977
2.19240000 2.05699005 1.59496103
2.19280000 2.05794219 1.59569927
2.19320000 2.06034379 1.59756131
2.19360000 2.06063108 1.59778406
2.19400000 2.06074130 1.59786952
2.19440000 2.06109874 1.59814665
2.19480000 2.06154589 1.59849335
2.19520000 2.06201539 1.59885737
2.19560000 2.06279932 1.59946517
2.19600000 2.06288850 1.59953432
2.19640000 2.06457897 1.60084500
2.19680000 2.06367729 1.60014589
2.19720000 2.06383798 1.60027048
2.19760000 2.06410490 1.60047744
2.19800000 2.06459749 1.60085936
2.19840000 2.06500570 1.60117586
2.19880000 2.06357392 1.60006575
2.19920000 2.06340900 1.59993788
2.19960000 2.06430224 1.60063044
2.20000000 2.06720148 1.60287833
2.20040000 2.06750310 1.60311219
2.20080000 2.06771368 1.60327546
2.20120000 2.06850099 1.60388589
2.20160000 2.06538109 1.60146692
2.20200000 2.06584114 1.60182361
2.20240000 2.06881725 1.60413110
2.20280000 2.06920086 1.60442853
2.20320000 2.06926924 1.60448154
2.20360000 2.06980947 1.60490040
2.20400000 2.06998260 1.60503464
2.20440000 2.07083363 1.60569447
2.20480000 2.07068327 1.60557789
2.20520000 2.07126691 1.60603041
2.20560000 2.07169736 1.60636415
2.20600000 2.07204882 1.60663666
2.20640000 2.07011623 1.60513824
2.20680000 2.07098353 1.60581070
2.20720000 2.07036083 1.60532789
2.20760000 2.07334058 1.60763820
2.20800000 2.07382393 1.60801296
2.20840000 2.07454565 1.60857253
2.20880000 2.07515182 1.60904252
2.20920000 2.07537844 1.60921823
2.20960000 2.07517696 1.60906201
2.21000000 2.07552745 1.60933376
2.21040000 2.07606675 1.60975190
2.21080000 2.07667548 1.61022387
2.21120000 2.07720708 1.61063604
2.21160000 2.07443429 1.60848619
2.21200000 2.07774821 1.61105560
2.21240000 2.07794133 1.61120533
2.21280000 2.07848279 1.61162514
2.21320000 2.07887633 1.61193027
2.21360000 2.07748339 1.61085027
2.21400000 2.07890570 1.61195304
2.21440000 2.07939123 1.61232949
2.21480000 2.08050944 1.61319648
2.21520000 2.08068171 1.61333004
2.21560000 2.08098720 1.61356691
2.21600000 2.08125455 1.61377419
2.21640000 2.08176546 1.61417032
2.21680000 2.08234152 1.61461696
2.21720000 2.08199512 1.61434839
2.21760000 2.08253431 1.61476644
2.21800000 2.08324902 1.61532058
2.21840000 2.08372944 1.61569307
2.21880000 2.08365829 1.61563790
2.21920000 2.08749739 1.61861450
2.21960000 2.08955826 1.62021236
2.22000000 2.08973687 1.62035085
2.22040000 2.09030766 1.62079340
2.22080000 2.08898846 1.61977058
2.22120000 2.08958282 1.62023141
2.22160000 2.08378752 1.61573810
2.22200000 2.08437129 1.61619071
2.22240000 2.08463394 1.61639436
2.22280000 2.08468880 1.61643689
2.22320000 2.08818191 1.61914522
2.22360000 2.08826247 1.61920769
2.22400000 2.08875217 1.61958737
2.22440000 2.08992142 1.62049393
2.22480000 2.08951867 1.62018167
2.22520000 2.08730433 1.61846481
2.22560000 2.08770139 1.61877266
2.22600000 2.08852173 1.61940870
2.22640000 2.09158500 1.62178377
2.22680000 2.09206335 1.62215465
2.22720000 2.09000091 1.62055556
2.22760000 2.09020794 1.62071608
2.22800000 2.08999992 1.62055480
2.22840000 2.09325547 1.62307895
2.22880000 2.09354325 1.62330207
2.22920000 2.09392441 1.62359759
2.22960000 2.09446599 1.62401750
2.23000000 2.09224417 1.62229484
2.23040000 2.09239063 1.62240840
2.23080000 2.09232226 1.62235540
2.23120000 2.09254711 1.62252973
2.23160000 2.09554276 1.62485236
2.23200000 2.09596850 1.62518246
2.23240000 2.09627330 1.62541878
2.23280000 2.09685491 1.62586972
2.23320000 2.09639193 1.62551075
2.23360000 2.09369444 1.62341929
2.23400000 2.09537323 1.62472092
2.23440000 2.09634159 1.62547172
2.23480000 2.09712232 1.62607706
2.23520000 2.09687189 1.62588289
2.23560000 2.09991946 1.62824578
2.23600000 2.09939227 1.62783703
2.23640000 2.09965298 1.62803917
2.23680000 2.10028556 1.62852963
2.23720000 2.10056485 1.62874617
2.23760000 2.09815307 1.62687623
2.23800000 2.09982010 1.62816874
2.23840000 2.09961366 1.62800868
2.23880000 2.09922231 1.62770525
2.23920000 2.10031200 1.62855013
2.23960000 2.10088137 1.62899158
2.24000000 2.10414678 1.63152338
2.24040000 2.10452141 1.63181384
2.24080000 2.10490292 1.63210964
2.24120000 2.10190576 1.62978583
2.24160000 2.10233537 1.63011892
2.24200000 2.10302138 1.63065081
2.24240000 2.10628906 1.63318436
2.24280000 2.10673129 1.63352724
2.24320000 2.10742137 1.63406229
2.24360000 2.10427816 1.63162524
2.24400000 2.10477849 1.63201316
2.24440000 2.10541132 1.63250382
2.24480000 2.10797169 1.63448897
2.24520000 2.10799577 1.63450764
2.24560000 2.10776025 1.63432503
2.24600000 2.10816615 1.63463974
2.24640000 2.10801216 1.63452035
2.24680000 2.10652632 1.63336832
2.24720000 2.10778703 1.63434580
2.24760000 2.10691167 1.63366710
2.24800000 2.11023065 1.63624042
2.24840000 2.11064161 1.63655906
2.24880000 2.11215095 1.63772930
2.24920000 2.10930680 1.63552413
2.24960000 2.11006956 1.63611552
2.25000000 2.11057932 1.63651076
2.25040000 2.11060848 1.63653337
2.25080000 2.11113946 1.63694506
2.25120000 2.11421579 1.63933025
2.25160000 2.11477130 1.63976096
2.25200000 2.11513685 1.64004438
2.25240000 2.11220420 1.63777059
2.25280000 2.11257024 1.63805440
2.25320000 2.11307375 1.63844478
2.25360000 2.11325753 1.63858727
2.25400000 2.11394950 1.63912378
2.25440000 2.11397470 1.63914332
2.25480000 2.11742855 1.64182122
2.25520000 2.11801352 1.64227477
2.25560000 2.11724779 1.64168107
2.25600000 2.11417690 1.63930010
2.25640000 2.11531365 1.64018146
2.25680000 2.11567497 1.64046161
2.25720000 2.11725214 1.64168444
2.25760000 2.11996053 1.64378436
2.25800000 2.11998208 1.64380106
2.25840000 2.12026167 1.64401784
2.25880000 2.11856826 1.64270488
2.25920000 2.11879718 1.64288237
2.25960000 2.11924452 1.64322921
2.26000000 2.11947242 1.64340591
2.26040000 2.11965321 1.64354608
2.26080000 2.12007148 1.64387038
2.26120000 2.12046542 1.64417581
2.26160000 2.12066920 1.64433381
2.26200000 2.12147766 1.64496064
2.26240000 2.12153330 1.64500378
2.26280000 2.12182046 1.64522643
2.26320000 2.12537902 1.64798551
2.26360000 2.12548877 1.64807060
2.26400000 2.12324634 1.64633197
2.26440000 2.12307231 1.64619703
2.26480000 2.12363870 1.64663617
2.26520000 2.12406218 1.64696452
2.26560000 2.12478250 1.64752300
2.26600000 2.12423824 1.64710102
2.26640000 2.12392256 1.64685626
2.26680000 2.12415728 1.64703825
2.26720000 2.12504718 1.64772822
2.26760000 2.12782924 1.64988526
2.26800000 2.12835536 1.65029317
2.26840000 2.12616883 1.64859788
2.26880000 2.12658782 1.64892273
2.26920000 2.12704192 1.64927481
2.26960000 2.13033584 1.65182871
2.27000000 2.13081622 1.65220117
2.27040000 2.13038926 1.65187013
2.27080000 2.12768199 1.64977109
2.27120000 2.12806402 1.65006729
2.27160000 2.12866308 1.65053176
2.27200000 2.12904498 1.65082786
2.27240000 2.13238949 1.65342098
2.27280000 2.13283494 1.65376636
2.27320000 2.13061009 1.65204135
2.27360000 2.13062931 1.65205625
2.27400000 2.13082052 1.65220450
2.27440000 2.13111738 1.65243467
2.27480000 2.13421329 1.65483504
2.27520000 2.13540584 1.65575967
2.27560000 2.13263017 1.65360759
2.27600000 2.13266430 1.65363406
2.27640000 2.13336152 1.65417463
2.27680000 2.13375277 1.65447798
2.27720000 2.13725648 1.65719454
2.27760000 2.13727425 1.65720832
2.27800000 2.13800714 1.65777655
2.27840000 2.13539012 1.65574748
2.27880000 2.13643851 1.65656033
2.27920000 2.13666483 1.65673581
2.27960000 2.13712276 1.65709086
2.28000000 2.13764004 1.65749193
2.28040000 2.14076972 1.65991848
2.28080000 2.13828777 1.65799414
2.28120000 2.13878469 1.65837942
2.28160000 2.13927678 1.65876095
2.28200000 2.13978863 1.65915781
2.28240000 2.13973684 1.65911765
2.28280000 2.14028768 1.65954474
2.28320000 2.14029850 1.65955313
2.28360000 2.14088816 1.66001031
2.28400000 2.14148216 1.66047087
2.28440000 2.14175486 1.66068229
2.28480000 2.14216414 1.66099962
2.28520000 2.14277678 1.66147463
2.28560000 2.14260604 1.66134225
2.28600000 2.14625950 1.66417491
2.28640000 2.14334524 1.66191538
2.28680000 2.14364489 1.66214771
2.28720000 2.14426778 1.66263065
2.28760000 2.14485016 1.66308220
2.28800000 2.14528202 1.66341703
2.28840000 2.14529741 1.66342897
2.28880000 2.14576425 1.66379092
2.28920000 2.14458137 1.66287380
2.28960000 2.14539718 1.66350632
2.29000000 2.14513019 1.66329932
2.29040000 2.14544604 1.66354421
2.29080000 2.14644667 1.66432003
2.29120000 2.14645356 1.66432537
2.29160000 2.14695348 1.66471298
2.29200000 2.14863465 1.66601645
2.29240000 2.14924784 1.66649188
2.29280000 2.14885609 1.66618814
2.29320000 2.14966958 1.66681887
2.29360000 2.14900310 1.66630212
2.29400000 2.14911263 1.66638705
2.29440000 2.14969616 1.66683948
2.29480000 2.15020745 1.66723590
2.29520000 2.15039355 1.66738019
2.29560000 2.15028358 1.66729492
2.29600000 2.15071155 1.66762675
2.29640000 2.15108821 1.66791878
2.29680000 2.15195854 1.66859359
2.29720000 2.15233534 1.66888573
2.29760000 2.14306094 1.66169495
2.29800000 2.14347704 1.66201756
2.29840000 2.14405000 1.66246180
2.29880000 2.14612794 1.66407290
2.29920000 2.15374711 1.66998033
2.29960000 2.15418566 1.67032035
2.30000000 2.15596128 1.67169706
2.30040000 2.15592358 1.67166782
2.30080000 2.14734113 1.66501354
2.30120000 2.14982967 1.66694300
2.30160000 2.14792128 1.66546335
2.30200000 2.14894605 1.66625789
2.30240000 2.14902087 1.66631590
2.30280000 2.14961849 1.66677926
2.30320000 2.14916154 1.66642496
2.30360000 2.14972237 1.66685980
2.30400000 2.15091680 1.66778589
2.30440000 2.15893825 1.67400521
2.30480000 2.15945264 1.67440403
2.30520000 2.15702920 1.67252505
2.30560000 2.15712841 1.67260198
2.30600000 2.15742178 1.67282943
2.30640000 2.15794275 1.67323336
2.30680000 2.15850379 1.67366836
2.30720000 2.15922207 1.67422527
2.30760000 2.15993765 1.67478008
2.30800000 2.16138053 1.67589880
2.30840000 2.16163632 1.67609712
2.30880000 2.15591823 1.67166368
2.30920000 2.15637719 1.67201952
2.30960000 2.15401781 1.67019021
2.31000000 2.15422526 1.67035105
2.31040000 2.15514748 1.67106609
2.31080000 2.15504041 1.67098307
2.31120000 2.15808794 1.67334593
2.31160000 2.15646944 1.67209105
2.31200000 2.15600015 1.67172719
2.31240000 2.15660788 1.67219839
2.31280000 2.15712833 1.67260191
2.31320000 2.15750922 1.67289723
2.31360000 2.15780225 1.67312443
