# strain(%), energy_raw(eV), energy(eV)
0.27880000 -22367.60124437 0.04368031
0.27920000 -22367.60082535 0.04376453
0.27960000 -22367.60037573 0.04387886
0.28000000 -22367.59993016 0.04398868
0.28040000 -22367.59953299 0.04404961
0.28080000 -22367.59910471 0.04414117
0.28120000 -22367.59867784 0.04423084
0.28160000 -22367.59822727 0.04434372
0.28200000 -22367.59782174 0.04441110
0.28240000 -22367.59737044 0.04452376
0.28280000 -22367.59692709 0.04462799
0.28320000 -22367.59649653 0.04471895
0.28360000 -22367.59606434 0.04481106
0.28400000 -22367.59559785 0.04493699
0.28440000 -22367.59517959 0.04501421
0.28480000 -22367.59470894 0.04514334
0.28520000 -22367.59426430 0.04524598
0.28560000 -22367.59388410 0.04528370
0.28600000 -22367.59342859 0.04539624
0.28640000 -22367.59300849 0.04547291
0.28680000 -22367.59254778 0.04558970
0.28720000 -22367.59209902 0.04569406
0.28760000 -22367.59165383 0.04579437
0.28800000 -22367.59122758 0.04587526
0.28840000 -22367.59077455 0.04598245
0.28880000 -22367.59034498 0.04606569
0.28920000 -22367.58988948 0.04617439
0.28960000 -22367.58944515 0.04627145
0.29000000 -22367.58901194 0.04635690
0.29040000 -22367.58855523 0.04646537
0.29080000 -22367.58811248 0.04655940
0.29120000 -22367.58764550 0.04667718
0.29160000 -22367.58722580 0.04674720
0.29200000 -22367.58677460 0.04684824
0.29240000 -22367.58630723 0.04696497
0.29280000 -22367.58586464 0.04705644
0.29320000 -22367.58540615 0.04716333
0.29360000 -22367.58494149 0.04727590
0.29400000 -22367.58447202 0.04739282
0.29440000 -22367.58405640 0.04745539
0.29480000 -22367.58361067 0.04754761
0.29520000 -22367.58313049 0.04767379
0.29560000 -22367.58270468 0.04774511
0.29600000 -22367.58225959 0.04783525
0.29640000 -22367.58178291 0.04795649
0.29680000 -22367.58131074 0.04807273
0.29720000 -22367.58084927 0.04817781
0.29760000 -22367.58040355 0.04826665
0.29800000 -22367.57993850 0.04837434
0.29840000 -22367.57950708 0.04844792
0.29880000 -22367.57903794 0.04855874
0.29920000 -22367.57858803 0.04864985
0.29960000 -22367.57810121 0.04877738
0.30000000 -22367.57766664 0.04885220
0.30040000 -22367.57719033 0.04896827
0.30080000 -22367.57674119 0.04905669
0.30120000 -22367.57626008 0.04917660
0.30160000 -22367.57581858 0.04925642
0.30200000 -22367.57533170 0.04938114
0.30240000 -22367.57487594 0.04947426
0.30280000 -22367.57440570 0.04958137
0.30320000 -22367.57395432 0.04966916
0.30360000 -22367.57346303 0.04979636
0.30400000 -22367.57300196 0.04989288
0.30440000 -22367.57254621 0.04998359
0.30480000 -22367.57208227 0.05008201
0.30520000 -22367.57159704 0.05020124
0.30560000 -22367.57114048 0.05029131
0.30600000 -22367.57065197 0.05041287
0.30640000 -22367.57018178 0.05051561
0.30680000 -22367.56971493 0.05061455
0.30720000 -22367.56922367 0.05073741
0.30760000 -22367.56878119 0.05081101
0.30800000 -22367.56830532 0.05091752
0.30840000 -22367.56784742 0.05100558
0.30880000 -22367.56736611 0.05111657
0.30920000 -22367.56688933 0.05122255
0.30960000 -22367.56640836 0.05133224
0.31000000 -22367.56592653 0.05144231
0.31040000 -22367.56544489 0.05155171
0.31080000 -22367.56495782 0.05166605
0.31120000 -22367.56448068 0.05177000
0.31160000 -22367.56405275 0.05182425
0.31200000 -22367.56355446 0.05194837
0.31240000 -22367.56306443 0.05206377
0.31280000 -22367.56257045 0.05218263
0.31320000 -22367.56207816 0.05229932
0.31360000 -22367.56161206 0.05238933
0.31400000 -22367.56113739 0.05248745
0.31440000 -22367.56064675 0.05260104
0.31480000 -22367.56017312 0.05269716
0.31520000 -22367.55967561 0.05281667
0.31560000 -22367.55917128 0.05294252
0.31600000 -22367.55870462 0.05303022
0.31640000 -22367.55820904 0.05314636
0.31680000 -22367.55773109 0.05324439
0.31720000 -22367.55724062 0.05335446
0.31760000 -22367.55677481 0.05343939
0.31800000 -22367.55629901 0.05353382
0.31840000 -22367.55579831 0.05365269
0.31880000 -22367.55529353 0.05377515
0.31920000 -22367.55482664 0.05385924
0.31960000 -22367.55430185 0.05400075
0.32000000 -22367.55380314 0.05411570
0.32040000 -22367.55330115 0.05423345
0.32080000 -22367.55284965 0.05430023
0.32120000 -22367.55234913 0.05441554
0.32160000 -22367.55184622 0.05453278
0.32200000 -22367.55136654 0.05462630
0.32240000 -22367.55087744 0.05472876
0.32280000 -22367.55038066 0.05483842
0.32320000 -22367.54989309 0.05493839
0.32360000 -22367.54936163 0.05508177
0.32400000 -22367.54887503 0.05517981
0.32440000 -22367.54841199 0.05525380
0.32480000 -22367.54788923 0.05538705
0.32520000 -22367.54739411 0.05549217
0.32560000 -22367.54689291 0.05560288
0.32600000 -22367.54640212 0.05570272
0.32640000 -22367.54590223 0.05581117
0.32680000 -22367.54539212 0.05592936
0.32720000 -22367.54488227 0.05604680
0.32760000 -22367.54439645 0.05613975
0.32800000 -22367.54391291 0.05622993
0.32840000 -22367.54338838 0.05636062
0.32880000 -22367.54289006 0.05646461
0.32920000 -22367.54239017 0.05656971
0.32960000 -22367.54187800 0.05668659
0.33000000 -22367.54137024 0.05679860
0.33040000 -22367.54085172 0.05692087
0.33080000 -22367.54035746 0.05701842
0.33120000 -22367.53982025 0.05715843
0.33160000 -22367.53931470 0.05726630
0.33200000 -22367.53882600 0.05735683
0.33240000 -22367.53832495 0.05745925
0.33280000 -22367.53781003 0.05757505
0.33320000 -22367.53730703 0.05767845
0.33360000 -22367.53678847 0.05779693
0.33400000 -22367.53626596 0.05791888
0.33440000 -22367.53579652 0.05798728
0.33480000 -22367.53528000 0.05810228
0.33520000 -22367.53477919 0.05820109
0.33560000 -22367.53425130 0.05832650
0.33600000 -22367.53373694 0.05843789
0.33640000 -22367.53321610 0.05855530
0.33680000 -22367.53269314 0.05867434
0.33720000 -22367.53218507 0.05877801
0.33760000 -22367.53168483 0.05887337
0.33800000 -22367.53117697 0.05897587
0.33840000 -22367.53066633 0.05908067
0.33880000 -22367.53014768 0.05919300
0.33920000 -22367.52962568 0.05930820
0.33960000 -22367.52909168 0.05943492
0.34000000 -22367.52856731 0.05955153
0.34040000 -22367.52807589 0.05963471
