# strain(%), energy_raw(eV), energy(eV)
0.55800000 -22367.14823553 0.14623731
0.55840000 -22367.14736855 0.14643445
0.55880000 -22367.14652265 0.14661003
0.55920000 -22367.14565648 0.14680540
0.55960000 -22367.14478158 0.14700902
0.56000000 -22367.14391733 0.14720151
0.56040000 -22367.14305704 0.14738956
0.56080000 -22367.14216557 0.14760831
0.56120000 -22367.14130424 0.14779644
0.56160000 -22367.14044690 0.14798010
0.56200000 -22367.13956062 0.14819222
0.56240000 -22367.13870306 0.14837514
0.56280000 -22367.13783959 0.14856348
0.56320000 -22367.13699695 0.14873053
0.56360000 -22367.13609755 0.14895385
0.56400000 -22367.13521136 0.14916348
0.56440000 -22367.13433300 0.14936480
0.56480000 -22367.13345853 0.14956175
0.56520000 -22367.13259851 0.14974377
0.56560000 -22367.13172454 0.14993926
0.56600000 -22367.13084039 0.15014444
0.56640000 -22367.12996043 0.15034497
0.56680000 -22367.12907745 0.15054803
0.56720000 -22367.12822404 0.15072103
0.56760000 -22367.12731184 0.15095236
0.56800000 -22367.12645682 0.15112602
0.56840000 -22367.12555783 0.15134317
0.56880000 -22367.12470093 0.15151775
0.56920000 -22367.12382699 0.15170889
0.56960000 -22367.12294388 0.15190871
0.57000000 -22367.12204141 0.15212743
0.57040000 -22367.12117989 0.15230471
0.57080000 -22367.12028596 0.15251392
0.57120000 -22367.11938014 0.15273453
0.57160000 -22367.11852715 0.15290185
0.57200000 -22367.11764529 0.15309754
0.57240000 -22367.11678128 0.15327492
0.57280000 -22367.11585131 0.15351777
0.57320000 -22367.11497890 0.15370257
0.57360000 -22367.11409486 0.15389854
0.57400000 -22367.11320547 0.15409937
0.57440000 -22367.11233454 0.15428126
0.57480000 -22367.11143258 0.15449370
0.57520000 -22367.11054703 0.15468925
0.57560000 -22367.10965203 0.15489376
0.57600000 -22367.10876828 0.15508656
0.57640000 -22367.10787750 0.15528590
0.57680000 -22367.10698040 0.15549108
0.57720000 -22367.10609585 0.15568323
0.57760000 -22367.10519782 0.15588838
0.57800000 -22367.10432798 0.15606486
0.57840000 -22367.10341667 0.15628233
0.57880000 -22367.10251969 0.15648499
0.57920000 -22367.10161280 0.15669708
0.57960000 -22367.10073959 0.15687500
0.58000000 -22367.09983921 0.15707963
0.58040000 -22367.09894461 0.15727799
0.58080000 -22367.09804286 0.15748302
0.58120000 -22367.09713703 0.15769164
0.58160000 -22367.09624726 0.15788374
0.58200000 -22367.09532404 0.15810880
0.58240000 -22367.09446274 0.15827146
0.58280000 -22367.09353960 0.15849548
0.58320000 -22367.09265872 0.15867676
0.58360000 -22367.09173458 0.15890082
0.58400000 -22367.09082647 0.15910837
0.58440000 -22367.08995918 0.15927462
0.58480000 -22367.08902940 0.15950288
0.58520000 -22367.08810860 0.15972168
0.58560000 -22367.08721631 0.15991149
0.58600000 -22367.08626856 0.16015628
0.58640000 -22367.08543900 0.16028240
0.58680000 -22367.08452634 0.16049114
0.58720000 -22367.08359978 0.16071330
0.58760000 -22367.08270909 0.16089911
0.58800000 -22367.08178735 0.16111549
0.58840000 -22367.08088399 0.16131301
0.58880000 -22367.07995859 0.16153209
0.58920000 -22367.07905784 0.16172604
0.58960000 -22367.07813030 0.16194630
0.59000000 -22367.07723382 0.16213502
0.59040000 -22367.07631425 0.16234635
0.59080000 -22367.07541904 0.16253284
0.59120000 -22367.07449756 0.16274512
0.59160000 -22367.07357281 0.16296019
0.59200000 -22367.07266983 0.16315301
0.59240000 -22367.07176279 0.16334941
0.59280000 -22367.07084628 0.16355480
0.59320000 -22367.06992781 0.16376166
0.59360000 -22367.06901408 0.16396332
0.59400000 -22367.06805938 0.16420545
0.59440000 -22367.06715891 0.16439289
0.59480000 -22367.06624612 0.16459216
0.59520000 -22367.06532847 0.16479581
0.59560000 -22367.06440370 0.16500610
0.59600000 -22367.06350113 0.16519371
0.59640000 -22367.06256988 0.16540951
0.59680000 -22367.06164995 0.16561352
0.59720000 -22367.06072537 0.16582170
0.59760000 -22367.05981880 0.16601139
0.59800000 -22367.05887766 0.16623517
0.59840000 -22367.05797099 0.16642400
0.59880000 -22367.05703466 0.16664201
0.59920000 -22367.05609326 0.16686461
0.59960000 -22367.05520743 0.16703117
0.60000000 -22367.05425635 0.16726249
0.60040000 -22367.05332661 0.16747199
0.60080000 -22367.05239971 0.16767817
0.60120000 -22367.05147234 0.16788434
0.60160000 -22367.05052655 0.16810845
0.60200000 -22367.04963974 0.16827310
0.60240000 -22367.04870137 0.16848883
0.60280000 -22367.04776184 0.16870524
0.60320000 -22367.04683426 0.16890922
0.60360000 -22367.04591013 0.16910927
0.60400000 -22367.04497625 0.16931859
0.60440000 -22367.04404749 0.16952231
0.60480000 -22367.04311188 0.16973240
0.60520000 -22367.04217012 0.16994815
0.60560000 -22367.04123863 0.17015317
0.60600000 -22367.04030963 0.17035521
0.60640000 -22367.03937479 0.17056261
0.60680000 -22367.03843123 0.17077825
0.60720000 -22367.03748587 0.17099521
0.60760000 -22367.03653669 0.17121550
0.60800000 -22367.03562966 0.17139318
0.60840000 -22367.03469346 0.17159953
0.60880000 -22367.03375879 0.17180388
0.60920000 -22367.03281442 0.17201745
0.60960000 -22367.03186098 0.17223961
0.61000000 -22367.03093475 0.17243409
0.61040000 -22367.02996666 0.17266994
0.61080000 -22367.02901824 0.17288564
0.61120000 -22367.02810410 0.17306658
0.61160000 -22367.02715339 0.17328361
0.61200000 -22367.02622184 0.17348099
0.61240000 -22367.02527253 0.17369566
0.61280000 -22367.02432770 0.17390538
0.61320000 -22367.02337924 0.17411824
0.61360000 -22367.02244815 0.17431324
0.61400000 -22367.02150658 0.17451826
0.61440000 -22367.02055002 0.17473777
0.61480000 -22367.01959910 0.17495118
0.61520000 -22367.01866589 0.17514639
0.61560000 -22367.01770155 0.17537224
0.61600000 -22367.01673018 0.17560466
0.61640000 -22367.01580420 0.17579120
0.61680000 -22367.01484087 0.17601461
0.61720000 -22367.01388287 0.17623221
0.61760000 -22367.01293121 0.17644299
0.61800000 -22367.01201003 0.17662281
0.61840000 -22367.01106347 0.17682753
0.61880000 -22367.01009902 0.17704965
0.61920000 -22367.00914221 0.17726367
0.61960000 -22367.00820007 0.17746253
