# strain(%), energy_raw(eV), energy(eV)
0.62040500 -22367.01100411 0.17316119
0.62080000 -22367.01007480 0.17335508
0.62120000 -22367.00910300 0.17358167
0.62160000 -22367.00820451 0.17373449
0.62200000 -22367.00723333 0.17395951
0.62240000 -22367.00630126 0.17414494
0.62280000 -22367.00533828 0.17436080
0.62320000 -22367.00438363 0.17456784
0.62360000 -22367.00343830 0.17476510
0.62400000 -22367.00248739 0.17496745
0.62440000 -22367.00155618 0.17514961
0.62480000 -22367.00059453 0.17536174
0.62520000 -22366.99965596 0.17555032
0.62560000 -22366.99870622 0.17574958
0.62600000 -22366.99774661 0.17595823
0.62640000 -22366.99679507 0.17615833
0.62680000 -22366.99583240 0.17636907
0.62720000 -22366.99488122 0.17656785
0.62760000 -22366.99391253 0.17678367
0.62800000 -22366.99296593 0.17697691
0.62840000 -22366.99201575 0.17717324
0.62880000 -22366.99104717 0.17738751
0.62920000 -22366.99006816 0.17761172
0.62960000 -22366.98913700 0.17778760
0.63000000 -22366.98817298 0.17799585
0.63040000 -22366.98721546 0.17819714
0.63080000 -22366.98624214 0.17841374
0.63120000 -22366.98530581 0.17859287
0.63160000 -22366.98435221 0.17878878
0.63200000 -22366.98335489 0.17902794
0.63240000 -22366.98240535 0.17921885
0.63280000 -22366.98142051 0.17944457
0.63320000 -22366.98045333 0.17965215
0.63360000 -22366.97949348 0.17985192
0.63400000 -22366.97853765 0.18004718
0.63440000 -22366.97757016 0.18025364
0.63480000 -22366.97659321 0.18046907
0.63520000 -22366.97562081 0.18067947
0.63560000 -22366.97467069 0.18086711
0.63600000 -22366.97369663 0.18107821
0.63640000 -22366.97270990 0.18130150
0.63680000 -22366.97175272 0.18149476
0.63720000 -22366.97076733 0.18171574
0.63760000 -22366.96982292 0.18189527
0.63800000 -22366.96884457 0.18210827
0.63840000 -22366.96784746 0.18233954
0.63880000 -22366.96688185 0.18253883
0.63920000 -22366.96589674 0.18275714
0.63960000 -22366.96493640 0.18295020
0.64000000 -22366.96395342 0.18316542
0.64040000 -22366.96297512 0.18337548
0.64080000 -22366.96197041 0.18361147
0.64120000 -22366.96101416 0.18379851
0.64160000 -22366.96004151 0.18400149
0.64200000 -22366.95909134 0.18418150
0.64240000 -22366.95808677 0.18441543
0.64280000 -22366.95712268 0.18460840
0.64320000 -22366.95615976 0.18479972
0.64360000 -22366.95513118 0.18505622
0.64400000 -22366.95418180 0.18523303
0.64440000 -22366.95319123 0.18545056
0.64480000 -22366.95219797 0.18567031
0.64520000 -22366.95118839 0.18590589
0.64560000 -22366.95024820 0.18607160
0.64600000 -22366.94927191 0.18627292
0.64640000 -22366.94825666 0.18651274
0.64680000 -22366.94730137 0.18669210
0.64720000 -22366.94628116 0.18693592
0.64760000 -22366.94530742 0.18713278
0.64800000 -22366.94433229 0.18733054
0.64840000 -22366.94335215 0.18753284
0.64880000 -22366.94234741 0.18775926
0.64920000 -22366.94136375 0.18796413
0.64960000 -22366.94037347 0.18817513
0.65000000 -22366.93938835 0.18838048
0.65040000 -22366.93839580 0.18859280
0.65080000 -22366.93738097 0.18882691
0.65120000 -22366.93640463 0.18902205
0.65160000 -22366.93541559 0.18922941
0.65200000 -22366.93440864 0.18945420
0.65240000 -22366.93341115 0.18966905
0.65280000 -22366.93240897 0.18988811
0.65320000 -22366.93145379 0.19005969
0.65360000 -22366.93043724 0.19029216
0.65400000 -22366.92943424 0.19051060
0.65440000 -22366.92847128 0.19068852
0.65480000 -22366.92744436 0.19092992
0.65520000 -22366.92645531 0.19113297
0.65560000 -22366.92546387 0.19133793
0.65600000 -22366.92445578 0.19155905
0.65640000 -22366.92345450 0.19177289
0.65680000 -22366.92245444 0.19198504
0.65720000 -22366.92145092 0.19220016
0.65760000 -22366.92044114 0.19242106
0.65800000 -22366.91947268 0.19260016
0.65840000 -22366.91843967 0.19284333
0.65880000 -22366.91744361 0.19304907
0.65920000 -22366.91643112 0.19327075
0.65960000 -22366.91542773 0.19348287
0.66000000 -22366.91443511 0.19368372
0.66040000 -22366.91341652 0.19391007
0.66080000 -22366.91241521 0.19411867
0.66120000 -22366.91138544 0.19435523
0.66160000 -22366.91037805 0.19456895
0.66200000 -22366.90938931 0.19476353
0.66240000 -22366.90837136 0.19498684
0.66280000 -22366.90738687 0.19517621
0.66320000 -22366.90637151 0.19539597
0.66360000 -22366.90536066 0.19561074
0.66400000 -22366.90432217 0.19585267
0.66440000 -22366.90333243 0.19604537
0.66480000 -22366.90231634 0.19626394
0.66520000 -22366.90130612 0.19647616
0.66560000 -22366.90025658 0.19672722
0.66600000 -22366.89926274 0.19692210
0.66640000 -22366.89823991 0.19714549
0.66680000 -22366.89720923 0.19737625
0.66720000 -22366.89617268 0.19761240
0.66760000 -22366.89521929 0.19776491
0.66800000 -22366.89419545 0.19798739
0.66840000 -22366.89317673 0.19820427
0.66880000 -22366.89215498 0.19842370
0.66920000 -22366.89113757 0.19863830
0.66960000 -22366.89011390 0.19885870
0.67000000 -22366.88909233 0.19907651
0.67040000 -22366.88807145 0.19929314
0.67080000 -22366.88704685 0.19951303
0.67120000 -22366.88602700 0.19972768
0.67160000 -22366.88500161 0.19994739
0.67200000 -22366.88395203 0.20019081
0.67240000 -22366.88293786 0.20039833
0.67280000 -22366.88192827 0.20060081
0.67320000 -22366.88090259 0.20081889
0.67360000 -22366.87987545 0.20103795
0.67400000 -22366.87884936 0.20125547
0.67440000 -22366.87780243 0.20149336
0.67480000 -22366.87676807 0.20171821
0.67520000 -22366.87577377 0.20190251
0.67560000 -22366.87475624 0.20210956
0.67600000 -22366.87371070 0.20234414
0.67640000 -22366.87268768 0.20255572
0.67680000 -22366.87167633 0.20275515
0.67720000 -22366.87058995 0.20302913
0.67760000 -22366.86957659 0.20322961
0.67800000 -22366.86852786 0.20346498
0.67840000 -22366.86754181 0.20363718
0.67880000 -22366.86648460 0.20388008
0.67920000 -22366.86545253 0.20409734
0.67960000 -22366.86442013 0.20431447
0.68000000 -22366.86335454 0.20456430
0.68040000 -22366.86233111 0.20477148
0.68080000 -22366.86128622 0.20499966
0.68120000 -22366.86026376 0.20520492
0.68160000 -22366.85921707 0.20543393
0.68200000 -22366.85816171 0.20567113
0.68240000 -22366.85713434 0.20587986
0.68280000 -22366.85611429 0.20608079
0.68320000 -22366.85504638 0.20632909
0.68360000 -22366.85403161 0.20652379
0.68400000 -22366.85299600 0.20673884
0.68440000 -22366.85195246 0.20696134
0.68480000 -22366.85090365 0.20718863
0.68520000 -22366.84984058 0.20742970
0.68560000 -22366.84882567 0.20762212
0.68600000 -22366.84777908 0.20784576
0.68640000 -22366.84672714 0.20807425
0.68680000 -22366.84569258 0.20828490
0.68720000 -22366.84464355 0.20850952
0.68760000 -22366.84358225 0.20874595
0.68800000 -22366.84254649 0.20895635
0.68840000 -22366.84148200 0.20919500
0.68880000 -22366.84044935 0.20940133
0.68920000 -22366.83940637 0.20961751
0.68960000 -22366.83835336 0.20984324
0.69000000 -22366.83730580 0.21006304
0.69040000 -22366.83623904 0.21030156
0.69080000 -22366.83522388 0.21048800
0.69120000 -22366.83413657 0.21074611
0.69160000 -22366.83311131 0.21094169
0.69200000 -22366.83202946 0.21119338
0.69240000 -22366.83098190 0.21141029
0.69280000 -22366.82990649 0.21165459
0.69320000 -22366.82887314 0.21185634
0.69360000 -22366.82783915 0.21205825
0.69400000 -22366.82675546 0.21230938
0.69440000 -22366.82571837 0.21251343
0.69480000 -22366.82466532 0.21273296
0.69520000 -22366.82356937 0.21299491
0.69560000 -22366.82252064 0.21320916
0.69600000 -22366.82148543 0.21340941
0.69640000 -22366.82041953 0.21363987
0.69680000 -22366.81935228 0.21387120
0.69720000 -22366.81830047 0.21408661
0.69760000 -22366.81722621 0.21432399
0.69800000 -22366.81617550 0.21453734
0.69840000 -22366.81509565 0.21477935
0.69880000 -22366.81402872 0.21500796
0.69920000 -22366.81299787 0.21520001
0.69960000 -22366.81191501 0.21544358
0.70000000 -22366.81085622 0.21566262
0.70040000 -22366.80976251 0.21591608
0.70080000 -22366.80871901 0.21611886
0.70120000 -22366.80764358 0.21635310
0.70160000 -22366.80657585 0.21657915
0.70200000 -22366.80553108 0.21678176
0.70240000 -22366.80445336 0.21701684
0.70280000 -22366.80337766 0.21724942
0.70320000 -22366.80230209 0.21748139
0.70360000 -22366.80124085 0.21769854
0.70400000 -22366.80016709 0.21792774
0.70440000 -22366.79907475 0.21817505
0.70480000 -22366.79800321 0.21840107
0.70520000 -22366.79695719 0.21860108
0.70560000 -22366.79587235 0.21883944
0.70600000 -22366.79478366 0.21908118
0.70640000 -22366.79373380 0.21928360
0.70680000 -22366.79264252 0.21952696
0.70720000 -22366.79158684 0.21973424
0.70760000 -22366.79049523 0.21997696
0.70800000 -22366.78943366 0.22018918
0.70840000 -22366.78835139 0.22042161
0.70880000 -22366.78726807 0.22065461
0.70920000 -22366.78619565 0.22087623
0.70960000 -22366.78510364 0.22111696
0.71000000 -22366.78403261 0.22133623
0.71040000 -22366.78295357 0.22156303
0.71080000 -22366.78187427 0.22178961
0.71120000 -22366.78078653 0.22202415
0.71160000 -22366.77970964 0.22224736
0.71200000 -22366.77862538 0.22247746
0.71240000 -22366.77748748 0.22276072
0.71280000 -22366.77643694 0.22295613
0.71320000 -22366.77536094 0.22317654
0.71360000 -22366.77427596 0.22340544
0.71400000 -22366.77319646 0.22362838
0.71440000 -22366.77211021 0.22385758
0.71480000 -22366.77103388 0.22407639
0.71520000 -22366.76993077 0.22432151
0.71560000 -22366.76883783 0.22455596
0.71600000 -22366.76773900 0.22479584
0.71640000 -22366.76665277 0.22502263
0.71680000 -22366.76557740 0.22523808
0.71720000 -22366.76447437 0.22548070
0.71760000 -22366.76337855 0.22571565
0.71800000 -22366.76229277 0.22594007
0.71840000 -22366.76120282 0.22616817
0.71880000 -22366.76010827 0.22640041
0.71920000 -22366.75900908 0.22663680
0.71960000 -22366.75790610 0.22687650
0.72000000 -22366.75684501 0.22707383
0.72040000 -22366.75573225 0.22732235
0.72080000 -22366.75462431 0.22756557
0.72120000 -22366.75350687 0.22781781
0.72160000 -22366.75244888 0.22801012
0.72200000 -22366.75134639 0.22824645
0.72240000 -22366.75023070 0.22849550
0.72280000 -22366.74914367 0.22871540
0.72320000 -22366.74804795 0.22894353
0.72360000 -22366.74693049 0.22919290
0.72400000 -22366.74584786 0.22940698
0.72440000 -22366.74476286 0.22962294
0.72480000 -22366.74364937 0.22986691
0.72520000 -22366.74252561 0.23012066
0.72560000 -22366.74143792 0.23033788
0.72600000 -22366.74032199 0.23058285
0.72640000 -22366.73922839 0.23080501
0.72680000 -22366.73812009 0.23104139
0.72720000 -22366.73699251 0.23129656
0.72760000 -22366.73594684 0.23146936
0.72800000 -22366.73480383 0.23173901
0.72840000 -22366.73369846 0.23197054
0.72880000 -22366.73260154 0.23219314
0.72920000 -22366.73150847 0.23241141
0.72960000 -22366.73036246 0.23268213
0.73000000 -22366.72925631 0.23291253
0.73040000 -22366.72811957 0.23317303
0.73080000 -22366.72704304 0.23337284
0.73120000 -22366.72592310 0.23361558
0.73160000 -22366.72482926 0.23383174
0.73200000 -22366.72368694 0.23409590
0.73240000 -22366.72258179 0.23432241
0.73280000 -22366.72146262 0.23456246
0.73320000 -22366.72034349 0.23480199
0.73360000 -22366.71925409 0.23501131
0.73400000 -22366.71814544 0.23523940
0.73440000 -22366.71699752 0.23550628
0.73480000 -22366.71589253 0.23572975
0.73520000 -22366.71476990 0.23597038
0.73560000 -22366.71366486 0.23619294
0.73600000 -22366.71252524 0.23644960
0.73640000 -22366.71139918 0.23669222
0.73680000 -22366.71029986 0.23690762
0.73720000 -22366.70918067 0.23714241
0.73760000 -22366.70807117 0.23736703
0.73800000 -22366.70692415 0.23762869
0.73840000 -22366.70580198 0.23786502
0.73880000 -22366.70467958 0.23810109
0.73920000 -22366.70355715 0.23833673
0.73960000 -22366.70241490 0.23859169
0.74000000 -22366.70132201 0.23879683
0.74040000 -22366.70019621 0.23903439
0.74080000 -22366.69904348 0.23929840
0.74120000 -22366.69794975 0.23950293
0.74160000 -22366.69679809 0.23976490
0.74200000 -22366.69568309 0.23998975
0.74240000 -22366.69455894 0.24022326
0.74280000 -22366.69344681 0.24044427
0.74320000 -22366.69231956 0.24067992
0.74360000 -22366.69117568 0.24093171
0.74400000 -22366.69005490 0.24115994
0.74440000 -22366.68888708 0.24143472
0.74480000 -22366.68775060 0.24167767
0.74520000 -22366.68663056 0.24190372
0.74560000 -22366.68549931 0.24214048
0.74600000 -22366.68435098 0.24239386
0.74640000 -22366.68322783 0.24262156
0.74680000 -22366.68211947 0.24283401
0.74720000 -22366.68097919 0.24307788
0.74760000 -22366.67982764 0.24333256
0.74800000 -22366.67867012 0.24359271
0.74840000 -22366.67754385 0.24382115
0.74880000 -22366.67641371 0.24405297
0.74920000 -22366.67529718 0.24427070
0.74960000 -22366.67414389 0.24452471
0.75000000 -22366.67299660 0.24477223
0.75040000 -22366.67185398 0.24501462
0.75080000 -22366.67069686 0.24527101
0.75120000 -22366.66958180 0.24548488
0.75160000 -22366.66841963 0.24574536
0.75200000 -22366.66730706 0.24595578
0.75240000 -22366.66617991 0.24618029
0.75280000 -22366.66501557 0.24644151
0.75320000 -22366.66387336 0.24668012
0.75360000 -22366.66272169 0.24692771
0.75400000 -22366.66153809 0.24720675
0.75440000 -22366.66043342 0.24740638
0.75480000 -22366.65927645 0.24765782
0.75520000 -22366.65812952 0.24789876
0.75560000 -22366.65699992 0.24812188
0.75600000 -22366.65583496 0.24837987
0.75640000 -22366.65471051 0.24859689
0.75680000 -22366.65353108 0.24886839
0.75720000 -22366.65238968 0.24910139
0.75760000 -22366.65123495 0.24934724
0.75800000 -22366.65006245 0.24961039
0.75840000 -22366.64894803 0.24981497
0.75880000 -22366.64778965 0.25006302
0.75920000 -22366.64661879 0.25032309
0.75960000 -22366.64548178 0.25054882
0.76000000 -22366.64434477 0.25077406
0.76040000 -22366.64315876 0.25104784
0.76080000 -22366.64200132 0.25129256
0.76120000 -22366.64086687 0.25151381
0.76160000 -22366.63971752 0.25174948
0.76200000 -22366.63854038 0.25201245
0.76240000 -22366.63738894 0.25224925
0.76280000 -22366.63623997 0.25248310
0.76320000 -22366.63508265 0.25272483
0.76360000 -22366.63390296 0.25298844
0.76400000 -22366.63277113 0.25320370
0.76440000 -22366.63159363 0.25346417
0.76480000 -22366.63040742 0.25373286
0.76520000 -22366.62929541 0.25392687
0.76560000 -22366.62811254 0.25419126
0.76600000 -22366.62692801 0.25445683
0.76640000 -22366.62576937 0.25469602
0.76680000 -22366.62461088 0.25493459
0.76720000 -22366.62344230 0.25518278
0.76760000 -22366.62225511 0.25544909
0.76800000 -22366.62111697 0.25566586
0.76840000 -22366.61994729 0.25591371
0.76880000 -22366.61877717 0.25616151
0.76920000 -22366.61761678 0.25639910
0.76960000 -22366.61643803 0.25665457
0.77000000 -22366.61525583 0.25691301
0.77040000 -22366.61409550 0.25714910
0.77080000 -22366.61290741 0.25741247
0.77120000 -22366.61176780 0.25762688
0.77160000 -22366.61057239 0.25789661
0.77200000 -22366.60942276 0.25812008
0.77240000 -22366.60823769 0.25837851
0.77280000 -22366.60706522 0.25862386
0.77320000 -22366.60591000 0.25885148
0.77360000 -22366.60471677 0.25911663
0.77400000 -22366.60354289 0.25936195
0.77440000 -22366.60240002 0.25957578
0.77480000 -22366.60119732 0.25984896
0.77520000 -22366.60002356 0.26009272
0.77560000 -22366.59886262 0.26032318
0.77600000 -22366.59766268 0.26059216
0.77640000 -22366.59649796 0.26082544
0.77680000 -22366.59530271 0.26108877
0.77720000 -22366.59412462 0.26133445
0.77760000 -22366.59294867 0.26157753
0.77800000 -22366.59177029 0.26182255
0.77840000 -22366.59058156 0.26207744
0.77880000 -22366.58940611 0.26231857
0.77920000 -22366.58822605 0.26256383
0.77960000 -22366.58704636 0.26280823
0.78000000 -22366.58587043 0.26304840
0.78040000 -22366.58469564 0.26328696
0.78080000 -22366.58350796 0.26353792
0.78120000 -22366.58230209 0.26380659
0.78160000 -22366.58113659 0.26403441
0.78200000 -22366.57995087 0.26428197
0.78240000 -22366.57875855 0.26453565
0.78280000 -22366.57756949 0.26478559
0.78320000 -22366.57639774 0.26501774
0.78360000 -22366.57521451 0.26526089
0.78400000 -22366.57400794 0.26552690
0.78440000 -22366.57283207 0.26576172
0.78480000 -22366.57165538 0.26599690
0.78520000 -22366.57045849 0.26625179
0.78560000 -22366.56927787 0.26648993
0.78600000 -22366.56809206 0.26673278
0.78640000 -22366.56689794 0.26698346
0.78680000 -22366.56570827 0.26722921
0.78720000 -22366.56450263 0.26749044
0.78760000 -22366.56330438 0.26774382
0.78800000 -22366.56211523 0.26798761
0.78840000 -22366.56091196 0.26824504
